x,y,z,label
26.280071,-22.735748,4.603167,explain
20.348448,-25.930326,-0.23711053,exists
33.819336,-19.749237,5.2119484,put
-4.9521995,11.554411,-12.5856085,supervisory
24.615751,-2.9526916,-10.666289,boards
-3.5802746,-19.411736,6.475354,realisation
-8.568336,-2.4439719,-6.5091667,voluntary
2.8022788,7.3878074,-9.930549,audit
-11.795498,23.561436,-8.079166,itk
6.165299,-0.541322,-13.500084,organisation
3.9030228,22.887981,16.959272,flanders
-7.816886,-18.932934,-8.74848,burdens
23.992926,-21.244999,6.536698,lie
1.5739427,4.532207,-11.34235,regulatory
6.06797,-11.883223,-8.975679,authority
15.526911,11.8609705,20.88582,trail
16.830936,-3.6891215,-0.56324416,added
18.159216,1.9274868,3.6855597,panel
32.94449,5.4504147,-2.5931845,visit
15.832177,-16.669876,4.0087404,question
25.266768,-1.4337518,15.6832285,light
37.63599,3.253849,6.113916,moments
21.383013,3.6264894,21.004333,autumn
29.177778,11.263133,2.6038637,post
-7.5090218,-1.8849279,-16.329325,assessments
37.49522,3.2733705,6.05973,moment
-0.6203513,-21.890684,-21.1401,assess
-21.792173,-11.048969,9.675682,reasoned
24.708254,-21.54295,-2.1652536,realise
21.953815,7.4959455,4.0454197,drawing
-5.374183,-26.26318,15.465651,realistic
28.905367,-20.234571,-9.205812,realizing
5.058511,-26.758371,-14.5430565,dealt
-28.491005,-5.852719,2.784717,unforeseen
14.63376,-2.0113668,3.9104466,stock
13.389851,-19.604269,15.473284,reflection
33.67587,-19.705477,-3.8315759,asked
33.300415,-6.616405,0.03547919,next
5.5581985,11.559656,0.087313026,achievements
-2.5045834,1.1810135,-22.57581,evaluations
19.006683,15.572857,4.347186,series
-26.814867,-4.537554,1.1210663,subsequent
28.894205,-9.719873,-6.555401,starts
11.562038,-22.142885,7.4890356,decisions
29.72126,-5.6474876,4.0298605,start
17.169977,-25.867798,-5.0039515,involve
28.71217,-18.930851,-7.3027077,realised
-28.402225,2.3781867,-5.4457407,allocates
14.879048,8.90226,-12.850234,article
23.314047,-20.9407,8.281122,act
-13.006177,25.371513,-0.9754007,whw
14.577557,26.421202,-4.706875,inter
6.2194524,31.234003,12.314915,alia
-12.232339,-21.397236,-17.896994,formulate
-8.021439,-3.6444504,-27.128729,awarded
-16.236834,-35.503983,-7.3934994,distributed
-13.03892,4.2241855,18.243292,percentages
27.593906,14.398759,11.22864,shows
14.863278,27.969675,6.0687633,x
19.306871,-4.046896,-14.197965,million
-4.6546183,-7.1154637,3.2643723,accumulation
4.903404,-23.55965,8.867652,consequences
22.064981,-5.3882074,-11.628152,figures
-11.393234,-34.59559,-8.736939,rounded
-12.761913,-0.3275787,13.243895,mathematical
-28.980736,-2.07062,-0.9762409,discrepancies
-1.8560534,-10.458552,-25.887121,endorses
5.7010303,-24.793188,-5.1948104,behalf
20.159206,-8.739738,1.8507557,paid
21.568333,1.6536053,-33.214195,unconditionally
-0.7707045,-14.966117,-31.938595,lump
32.623775,6.145176,16.11008,sum
6.3772616,-26.729605,-11.8906,initially
-3.5877357,-10.982883,-23.965548,adopts
14.654054,3.710406,-3.9992113,submit
24.445166,-6.215204,-22.951263,twelve
9.096122,7.2170286,1.2616823,submission
17.43446,-14.509796,-22.598984,revised
27.767588,-4.5341096,0.72337335,starting
20.312107,27.881891,8.955725,pro
10.094006,30.408264,11.0111065,rata
15.741632,7.5857477,-4.1306057,reveals
3.1726537,-31.550127,5.8890023,fulfilling
19.900291,-21.35192,-1.9160401,indeed
25.905842,-5.604011,11.791309,cut
-7.575764,21.383247,-2.6766794,comenius
17.933847,1.2612973,-3.259096,submitted
-11.75221,39.54975,-5.0608582,nationaal
3.7897193,-39.434227,0.7074398,exhausted
-9.784744,-13.035473,-3.3084888,excess
24.22349,3.5386925,15.727405,flow
35.42869,-16.176765,4.371734,back
34.96079,-4.754441,13.518659,across
37.49433,7.1532764,-8.461755,decides
10.65084,-33.557137,-9.533674,judged
-21.13275,-33.078396,-4.4808745,monitored
8.493212,-24.818804,-11.920624,described
32.128277,-19.831575,1.8129597,mean
33.37023,3.4918637,5.690804,picture
-0.032362036,-7.1022367,-27.866144,interim
37.283653,6.34751,-10.092968,serve
17.591629,-16.481253,-21.764418,drawn
33.343136,3.5097127,5.669896,pictures
-9.0009,39.687557,-8.087465,landelijke
-5.9283056,34.20882,-7.551295,utrecht
23.957527,-20.989456,9.439616,acting
5.305887,9.642299,-12.401955,representative
-9.3347,36.044067,10.365175,tariq
-5.204428,39.100903,-6.791691,studenten
-10.206475,44.632603,-7.6816,overleg
-8.860231,37.10573,7.2696886,rhea
-2.7786548,43.4279,-1.1624871,van
-0.21100648,42.971313,2.5224273,der
11.137118,36.755966,12.458314,dong
-10.265402,39.260593,-6.627552,vereniging
9.005012,19.04033,22.652328,hague
26.083614,-20.417095,-0.65471023,meant
5.257796,21.865011,14.13361,thom
22.200943,30.421001,-1.8025085,de
-12.181661,35.607742,-2.6814709,graaf
-10.779466,38.646683,-7.0237064,universiteiten
15.633079,26.613415,6.5760126,b
16.917181,27.671516,5.973378,h
-10.006534,34.922596,-3.2903337,pieter
15.287403,15.07312,0.7398684,kingdom
5.503117,28.57681,15.551124,ingrid
1.3604723,-8.901813,10.881901,effects
-24.478134,6.055123,1.8883429,intensification
15.970046,-23.370777,-10.419006,committing
15.447377,-8.235395,13.779621,smaller
9.684213,29.101234,-11.840345,formation
3.231691,0.31680512,-18.177698,communities
14.156427,2.136124,-7.5768347,feedback
-19.536654,-5.683324,-11.662538,appointing
-6.366101,-11.6983385,12.631908,societal
3.4892275,13.628631,25.632103,curiosity
-6.235495,-12.465509,8.855834,enhancing
24.574532,4.8772745,7.117103,background
11.922142,14.433749,5.8260574,origin
-21.914707,1.2841119,6.04909,incidental
31.687027,-13.394655,5.037274,look
22.850712,-22.181705,-7.3889694,likely
34.318584,-16.014593,5.225103,go
25.87091,-20.064367,4.4550033,wrong
-22.264647,-19.138266,-17.882887,proactively
-30.761599,-11.949902,10.939735,structurally
-27.888636,-10.11065,-5.1272593,attaining
5.153531,12.721868,-19.970037,tutors
-0.08820135,2.6748261,-17.66438,advisors
-3.932409,-9.485565,-4.383007,psychologists
10.959682,21.127586,9.218944,deans
-2.2021894,0.63116366,-22.647303,supervisors
-1.7783475,-14.199548,-0.48122236,prevents
5.49819,-6.180848,-3.0956388,rates
28.446222,1.1848857,4.7171526,chance
-2.7914968,-32.350037,-12.950129,progressing
1.7336912,1.5593929,6.37284,accessibility
20.561407,27.448626,7.3898287,vo
6.135637,38.550926,7.3587303,mbo
-16.094013,-9.030678,-12.036314,preventing
28.057396,-9.630896,-10.310825,dropping
24.221802,10.0415,-23.495907,target
16.030397,-30.413471,-6.516411,respond
-4.9775987,6.6874285,12.070507,backgrounds
0.2539883,-24.818409,14.798943,ambitions
-27.613451,-1.8694133,12.86909,varied
15.475675,2.2101114,15.888449,range
15.344135,36.779835,9.818065,ad
17.24049,35.412823,4.9354835,ba
-7.641079,-3.6184478,-26.016575,honours
13.996471,5.7068095,6.8515377,art
17.9154,18.966717,-0.7147351,sport
-8.538333,-25.86158,-19.104956,differentiate
2.945699,10.143613,6.251403,concepts
-1.2707938,-28.72162,-22.887796,effectively
-10.140958,10.882368,-7.9799232,optimum
5.587897,-11.860627,8.097217,physical
19.360767,-25.038874,5.5685134,alike
12.284232,-9.438265,-5.2721663,appreciation
21.777058,-10.658102,-13.372088,placing
27.4784,-12.051177,-6.838807,kept
30.471903,2.6465516,2.015607,date
-26.998316,1.4923921,6.9787407,didactic
14.953595,26.28758,6.8318195,u
3.3743515,-34.39748,8.128925,empowering
11.643763,-11.002559,0.77588415,statement
5.2382956,8.095245,-9.797055,department
-13.351169,28.283155,-5.201316,wwwwww
-10.590441,13.2184105,18.972048,contents
-31.863089,-7.9612193,-13.0014515,foreword
17.604818,-22.418821,13.184185,relationships
1.3154248,-9.020015,-26.86629,secretary
-8.613262,-19.54082,-0.44529954,wider
3.348961,0.81052196,3.8388317,operating
13.808767,-5.2982755,6.2871504,delivery
26.279102,11.10456,16.222876,direction
-2.9266777,-34.69719,7.302529,supportive
19.57359,-2.7240255,15.407467,shape
7.0128913,5.816371,6.0505605,responsive
6.46082,-8.272873,-5.3271027,raises
-24.696636,11.353769,-8.983292,appendices
13.083143,-1.5637622,-1.0729334,advance
-8.262909,-19.147312,13.775267,disadvantage
-7.3902435,18.839048,2.4791992,aegis
-11.082705,-3.0057437,20.941116,acronyms
6.8185654,24.669552,7.468396,equip
19.590317,-20.224747,-4.3152585,truly
4.930438,-22.667969,15.705092,privilege
34.96695,-6.7240906,-1.9364957,day
-6.378453,-30.898891,10.647162,passionate
20.744244,-19.542706,-10.357365,helping
13.614385,-10.20686,-19.010765,compete
-3.2300658,-14.768731,1.7060462,improves
9.345807,-32.314995,2.2691984,individuals
25.966492,-18.025358,6.4062862,life
5.818368,5.5990214,-10.484065,health
-6.0219784,2.1131754,4.172948,wellbeing
21.78308,-20.277853,-3.7716227,pleased
-12.537201,-2.847405,-18.080324,outlines
8.2580805,38.708683,-3.886078,thas
-4.5653768,21.104551,0.9222175,orm
15.84435,26.033781,6.4528155,r
10.375227,22.381422,11.096746,strait
7.4447136,44.931965,-0.09174294,ise
0.0134668015,21.609827,14.288145,nua
10.322066,7.916765,-12.096687,seo
-4.7763495,27.95232,10.554559,chur
16.161253,27.033081,5.795828,l
14.8689165,23.48414,10.874071,ina
-8.913965,20.409723,3.7931914,treo
6.9262543,28.231712,17.859507,agus
18.279848,33.388374,5.662241,na
-9.580221,19.421564,-0.55100644,tosa
15.000444,34.121567,5.1586003,ar
-14.596574,30.170706,5.322983,rith
17.53508,35.38111,5.6800275,mo
10.470186,42.99583,1.5806726,ama
9.899356,26.190027,6.188958,mar
25.27526,33.0886,-0.7741116,aire
-25.2119,0.72378683,2.9152226,encapsulated
29.917767,-22.804613,9.963204,word
-22.074903,-17.656517,7.4161544,empowers
-17.683712,27.546278,5.15647,maake
21.845991,6.8100905,-11.209604,unlock
-16.138102,-9.682135,-17.830406,unlocking
16.164007,24.137144,6.2572303,n
25.157871,10.666977,9.8244505,music
18.383312,21.679974,-5.4404273,central
4.088298,3.258763,23.288193,vibrant
10.510399,-21.18203,16.669088,spirit
5.8480077,-15.683914,19.869171,valuable
22.74941,-6.938943,-9.620175,ties
32.607834,-17.872066,6.982366,us
22.965942,-14.251033,-2.6631713,changing
-6.425869,-25.300316,-16.687387,evolve
13.18077,21.539515,-8.23601,south
12.973672,21.866327,-8.305025,east
13.75574,22.248592,-7.7558928,west
-21.666433,-25.540659,-1.7560499,maintained
10.153307,-22.0272,16.825397,peace
2.4844778,-5.1206474,-0.8603414,dividend
4.2101965,-18.912674,-8.819733,experienced
31.029642,-11.346166,-1.9399633,since
35.635906,-5.2900376,-1.6719258,friday
4.630572,-19.77863,-11.823038,supported
20.16964,-7.0902567,5.9544506,deliver
-6.662322,18.411806,15.668766,cur
19.9497,32.497223,-2.1305873,le
7.3123007,29.676805,-1.1256783,ch
6.5761337,44.602966,-1.4419016,ile
15.1999235,-30.36205,-0.7746498,acknowledge
-10.103191,-21.897087,-16.069157,undertake
-15.538609,-12.264819,20.478521,betterment
14.854326,-5.1418366,-18.43313,colleagues
12.931591,25.436348,16.801298,mary
10.992413,20.365936,18.166834,mitchell
9.68902,23.40851,16.784187,connor
13.310942,23.128832,19.288279,john
-12.936271,38.335194,2.4126015,halligan
27.116076,-4.6483064,0.21461165,forward
13.876705,23.784632,17.896746,joe
-11.400118,38.018185,4.851993,mchugh
-6.94799,-30.954895,10.012572,ambitious
9.419594,-33.86621,-6.454838,intend
-6.7335725,-21.485664,-26.312984,embed
22.237844,-10.4929285,-18.714983,underway
22.472965,-3.794916,8.392721,pace
13.241456,-25.390423,0.6531775,summed
14.167647,16.30399,-13.226493,irish
31.890985,-4.2921243,12.226061,driving
24.390638,-0.9247201,13.304253,wide
-22.630516,25.14997,-8.218923,equips
22.27504,6.983412,-18.274248,highlights
7.6590757,-0.33304116,5.4680742e-05,guide
19.153683,-5.020764,-1.7796179,delivered
4.803723,-16.23713,8.86943,conscious
15.831906,3.652436,-17.891647,submissions
5.398979,-2.9535048,-11.999811,contributions
2.5645635,5.710776,-3.8809779,enterprise
21.044596,30.569197,1.2603428,se
11.807102,16.100012,3.1696463,progressive
-21.936312,-8.522618,5.3655972,equitable
22.159676,-0.5619261,11.732604,power
5.049023,-27.008867,1.4843434,transform
18.929743,-14.889342,-3.0786486,lives
11.141942,10.183024,1.7375466,transformation
22.425472,-13.7836485,-17.726648,begins
26.75236,-1.9275074,7.5397387,moves
-12.478819,-23.477503,17.262054,outward
18.637098,-11.345198,-3.480053,brings
10.091187,-5.77426,-9.720812,benefits
19.014223,-18.444595,13.209798,confident
2.097701,9.4936,6.469027,dynamic
9.8572645,-7.4199014,-25.033062,independence
-34.99606,1.748973,17.052155,endeavours
-18.192825,-12.125724,-16.335123,accessing
21.058237,-20.45993,8.2350645,person
10.83702,-7.915844,-9.508793,raise
31.058098,-19.395681,3.522286,want
-7.253082,-2.8619263,6.5570197,capability
-21.294641,-15.237923,7.284179,arises
5.3463364,34.087185,0.6876172,bes
-3.4627604,-28.159607,-19.348713,empower
-4.5219913,29.140268,2.7042072,mby
21.89793,-11.062713,-14.318647,reaching
-17.712852,-31.794508,6.3186946,impacted
4.530039,-16.738972,-11.765227,supports
25.973719,-4.3612924,-0.30819282,return
-4.6280246,7.772163,-18.250925,practitioners
30.774467,-2.6492915,11.004685,drive
-7.8421926,-11.765476,-8.648761,enhanced
-17.24367,-9.868165,15.986947,richness
15.378276,15.020151,7.2024207,discovery
9.326845,-18.275032,9.140969,value
11.71548,-16.106644,-1.3956914,evidence
-1.3304847,-26.627783,-13.287679,anticipate
30.391462,5.946587,-7.103062,parents
6.0567665,23.451479,-13.397959,ireland
-14.559884,0.33865073,-26.467524,learner
6.9781585,3.7061615,12.787919,core
17.827896,-19.982094,-8.693145,committed
-14.914538,-15.762987,-19.202343,underpin
-22.64319,2.2020767,12.2795515,overarching
-4.752971,2.5232573,-2.6916542,renewal
25.71107,-25.102913,5.399607,learn
10.722748,7.068591,-10.552721,customer
-2.7895038,-34.43798,9.252312,respectful
-22.320383,0.042143572,-12.78533,dealings
1.0611062,33.13523,8.546275,uwe
-7.488768,-22.58581,-12.913532,fulfil
26.810768,-7.142962,8.159365,step
-24.228172,-2.1366336,11.334054,cohesive
-5.8344336,1.7415743,4.138723,holistic
11.021935,22.152075,-6.375474,bridge
-13.753049,-18.909332,1.5593773,evolving
19.262852,-1.5749867,10.842631,skill
-4.4938455,-1.2049752,9.402813,demographics
-24.232729,-8.048284,-18.413748,accompanying
-16.148483,22.856373,4.817926,mthe
6.3874955,-12.743023,-8.649177,allows
-28.502764,-13.318398,-5.6229463,interconnected
-3.812822,-33.414845,-7.3002973,positively
11.382966,12.280566,5.747553,instrument
32.56027,-3.6697383,6.540365,playing
8.190078,-22.64553,12.730026,strength
3.3534214,-19.538147,16.08082,ambition
19.12792,3.271181,-13.759497,combine
0.13476248,-24.142061,16.133303,talents
-5.904365,-25.499237,-17.808989,thrive
11.656486,15.286893,-8.756161,urban
20.302122,21.89659,-5.1982083,rural
3.2155564,-25.142057,-5.4949265,relating
-26.782703,-28.726498,-0.21485287,progressed
18.486933,-11.248218,-3.5275264,lifetime
17.112034,17.912226,-7.949583,uk
22.374935,7.065529,0.87384397,presents
-19.162817,-2.6217713,2.1262932,connectedness
-13.368189,10.936482,-17.019829,economies
5.781032,-5.338209,-0.7654431,trading
20.667412,-14.52009,-7.9784203,remains
-2.3564785,-35.4223,-5.3443317,reasonably
-5.176985,-14.307767,-11.4027605,momentum
12.159794,15.2217,-18.828764,geo
4.8593774,-6.368253,-6.7482123,debt
34.3562,-17.709301,4.5925527,leave
-5.792077,-28.263046,4.8787236,mindful
9.267609,-0.53698856,-16.533754,finances
-20.40345,-10.302593,-1.9673802,sustaining
-12.81076,11.431834,-16.317446,emerging
-1.5229651,-12.024963,-12.19589,ongoing
-3.6412113,-2.030593,8.6971655,demographic
-13.924143,-13.986837,8.531498,pressures
15.398598,-24.82688,13.935575,scenarios
-1.469133,-12.582259,-21.895895,considers
-3.6139493,-20.066072,11.773173,assumption
15.416521,1.5871212,17.446363,medium
-2.497812,3.9362497,-0.28284988,migration
-6.054119,-9.780021,7.1006365,fertility
-2.3211982,-17.785166,5.7070003,scenario
21.99968,2.1552637,11.082164,peak
-3.612985,-17.230228,-14.131358,decrease
21.478222,-14.365726,-4.621285,growing
21.082922,-1.9382479,-12.460383,numbers
-0.7945589,-8.478821,-6.978382,requirement
19.10753,21.462887,-5.0084033,capital
-0.14496002,-27.955698,3.3222127,managing
22.620543,-14.095403,-17.346807,continues
17.541122,-9.691781,-17.784168,joined
5.9518,-31.472698,4.0731335,enables
-16.492714,-16.813494,-6.513651,pacing
-14.808763,0.43484923,-15.355758,sequencing
6.4729204,15.695542,8.196408,continuum
-4.426778,-21.531204,-14.521421,expand
28.531612,-6.0406303,10.315815,roll
25.952896,-10.850642,-1.9880128,along
-26.945396,-17.839027,6.845936,encompasses
16.03038,31.36436,8.615183,hr
19.92882,2.3574083,3.5137846,board
-1.9272293,-34.33499,-13.5996475,rapidly
11.436938,-12.24145,-0.8296971,address
6.7687654,-3.2565513,-17.358604,citizen
-19.680313,12.806497,-17.11567,interventions
19.414886,1.9443597,0.0431012,launch
3.514756,-7.2789893,-18.2365,rights
6.2760854,-23.671097,-10.616059,addressed
-8.525669,-0.8145785,4.3039346,advancement
18.300768,-22.462767,-15.658853,cutting
-20.69634,18.02248,24.733389,taoiseach
-23.381975,-3.4814017,-8.832799,streamlining
0.1368926,-23.609182,-2.6694775,convenient
-18.984009,-4.296792,-10.774352,overseeing
-12.633552,38.050495,3.1992104,mulvey
-11.022178,3.8106146,-6.3430357,regeneration
5.5013027,22.886774,-11.336599,dublin
12.724887,-19.686459,19.02054,inner
14.362268,22.562178,-6.6512947,city
-24.94412,-15.178316,-12.80142,collaborating
-2.982282,44.207115,-5.270553,stem
-2.2303576,7.6915793,-9.2418785,industries
4.60836,-1.1173742,-15.443137,affairs
17.492561,-10.081164,-4.6156573,childhood
-14.000465,3.089147,-19.887552,demonstration
-1.7315593,5.9890704,-32.27228,therapy
-5.0451026,28.504715,17.632483,ecce
10.2102375,3.3662066,1.4345928,settings
2.7498312,-5.8507037,-15.717356,welfare
14.729119,-22.04358,18.851095,brighter
3.165724,-7.5616055,0.5314752,futures
2.519898,-11.424596,-7.3043737,climate
3.2963428,0.268349,6.3596334,broadband
2.4631681,1.2852938,5.3392687,connectivity
11.8380375,16.34057,-9.692872,heritage
-15.88052,22.149378,-2.628192,gaeltacht
-14.224298,-13.765381,-12.638838,advancing
23.24604,-4.07486,1.2742229,trade
-7.7948947,-6.4571214,3.1514347,footprint
6.8335934,-3.2834167,29.655766,arrangements
-5.167313,20.367613,-0.40407434,taskforce
25.129183,22.856823,-1.0742699,mental
9.642895,-7.708507,23.098963,healthy
4.544108,6.387275,-7.337188,housing
-0.77220726,-11.798967,-9.7590275,homelessness
-10.925033,-3.5754986,-8.242226,statutory
5.2268324,-5.969186,-27.47771,justice
-7.323372,-8.033125,23.29372,migrant
-2.9098573,10.148344,-19.836226,traveller
15.077348,26.822119,-5.0546527,roma
22.017294,-13.208299,11.104411,women
35.47018,-11.832368,6.658328,girls
3.478387,-5.7320533,-15.012396,disability
13.921164,10.727969,27.816465,strand
5.8849053,12.3377495,-18.221523,ict
0.75858665,-25.577557,13.058371,commitments
13.879394,9.672958,4.02507,literary
-13.891667,0.747753,-15.248374,numeracy
32.27387,-1.829368,15.192343,chair
13.752693,0.9661196,-17.296581,sponsors
-21.65451,-16.489159,-21.480553,collaboratively
17.052286,-13.39058,-6.1071453,children
28.034344,14.434905,1.4754704,online
23.408293,-12.49753,-0.37114933,giving
-28.980959,-3.4294086,7.6397986,attuned
-6.6664934,-23.644993,-18.983698,navigate
25.135769,-15.516059,1.1927162,thinking
-7.9000435,18.635578,23.677595,curricular
13.847445,9.741296,-9.440327,senior
21.408758,-18.703978,16.530973,emotional
-0.44195825,-16.159697,10.307137,resilience
-12.17784,-2.9983087,1.8095728,efficacy
0.24086167,-16.22493,12.724932,empathy
7.738905,9.40477,-25.333023,proficiency
8.495624,-22.519735,-13.307265,posed
-13.527363,-28.667892,-4.348242,transformed
-3.261778,4.2588553,-0.9583051,ecosystem
26.724485,-9.732256,6.869028,fast
17.577103,-5.690171,-17.844114,welcomes
-19.460072,-17.076138,-22.096434,meaningfully
-26.042717,-17.978025,4.355129,engages
4.816005,27.135828,8.046179,deis
18.70057,-1.7669911,13.856553,gap
-0.5961339,-1.5140866,1.0709577,retention
24.02486,-13.401493,-0.81981677,putting
-10.34247,12.270999,19.95801,diverse
6.598572,27.01296,6.168231,fet
5.1858745,-27.73619,0.8233665,explore
10.190715,29.052336,-3.3340828,ss
10.76039,34.467953,7.027597,aa
9.312452,32.067154,3.1444252,uu
13.336725,28.940538,6.4393516,cc
26.61993,-5.684979,7.2197123,move
-0.17770444,4.3529816,27.383274,strands
20.428976,-10.451923,-15.189142,entering
23.645018,12.090733,10.964628,mix
-2.2364147,-35.971653,5.5592446,fortunate
-0.760703,-21.8523,-6.5499883,skilled
15.048849,-13.651738,-14.896188,dedicated
8.801911,-15.232302,24.485981,exciting
4.773547,-32.27399,5.009176,worthwhile
5.44078,-16.022842,10.145207,reputation
4.824601,-1.0554792,-2.7081413,foundation
5.708399,-4.9845276,-21.113348,leaders
-6.5179977,-19.687511,-11.619186,strengthen
6.8117886,3.2991483,-12.401642,leadership
-7.2138815,22.570503,2.3662794,elc
-9.198055,31.383844,10.087067,olta
-1.2770454,-11.448381,4.7377634,alignment
17.494228,-3.3909523,-4.65102,chosen
-12.655408,1.2605809,-15.0682955,formative
-17.79311,13.501727,-15.97877,engagements
9.647662,-32.1788,2.067193,attract
32.879406,-6.647514,12.5153265,around
-4.9438643,-21.688942,-14.924388,accelerate
-8.081924,-2.5624466,-7.2924547,restructuring
9.239068,12.493963,-0.3215262,collaborations
4.2638493,8.843684,10.012816,landscape
-18.478748,5.083184,11.644293,socioeconomic
-4.512239,5.5864544,3.693843,collaborative
-11.503943,-16.68737,13.297355,tangible
-13.807346,40.199863,4.2524447,skilling
20.396719,21.557068,-2.3506505,base
-5.3524976,3.7203894,-16.628504,apprenticeships
21.876059,29.276358,10.499494,fora
-9.2366905,-5.6988125,-13.650865,oversight
2.345635,-7.244953,-13.045965,accountability
-14.242401,-2.4586222,-20.045212,publishes
-11.552785,-2.0014746,9.040061,statistical
2.5368462,0.12351765,-0.2855284,overview
16.212214,8.276809,-19.048613,statistics
15.950916,1.938411,-2.0647454,updates
15.536143,-6.22661,14.225035,size
14.652095,31.010525,3.7510931,nd
3.5140479,33.82093,20.23303,ed
19.248808,-12.397566,-0.09935316,reading
12.223191,14.830887,-24.556696,maths
1.2457322,22.994907,19.648844,pisa
-6.703342,-22.863985,-20.810253,integrate
-1.379525,24.823256,0.74714106,yf
3.1034653,2.4789898,-14.252341,literacy
-28.633806,1.4383838,13.588562,encompassing
-12.443981,-21.782242,-0.8858652,narrowing
16.281168,-12.798849,-7.7147546,birth
16.32853,8.656214,-21.49956,attendance
-15.501942,28.653885,3.8638692,sphe
-7.680825,-9.454673,9.583444,coordinated
-6.4036846,-1.0314715,-0.078582354,rollout
21.609804,14.2458315,2.312569,junior
25.885862,13.171469,10.268968,live
4.5123773,-33.788345,4.7174153,satisfying
4.319119,-33.42976,5.559486,rewarding
20.135956,16.842472,9.649763,mainstream
-22.17536,-12.232905,12.738306,fairer
-29.965296,-8.936169,-12.638979,outlining
-1.8662843,11.379721,5.439166,unified
-8.397138,-18.083385,-20.675875,deploy
-19.38656,6.573579,9.324934,pupil
10.002235,31.670404,6.9448133,ro
-12.837743,25.314869,-0.8356959,tfh
10.856376,34.381226,6.7442393,ee
-13.332026,27.016233,9.879353,diru
21.930199,32.447643,-0.22685406,es
18.96877,28.176722,7.3957763,k
15.596135,35.304394,-9.477897,il
9.348982,30.813366,-3.934586,ls
0.8800817,32.62872,11.246744,oca
6.9174557,26.060034,17.300125,teo
20.997288,33.290974,-1.3002268,la
6.7284985,40.923817,5.6481786,ae
5.23087,31.893318,8.534081,sri
-0.8853757,31.788797,0.66059816,tmg
-8.543222,22.38174,4.6780024,oaa
3.8394418,26.640657,4.853827,nnc
10.327055,28.713238,-4.6265035,mm
19.220922,-14.997793,-3.1012073,living
6.7135158,38.56323,-2.4171157,hea
27.771841,18.04404,-0.13846132,media
-10.969114,0.18313213,20.312471,dictionaries
-9.449391,-19.302393,-19.866848,examine
9.8244915,-8.37876,-22.056286,families
-11.436623,27.532393,-1.9795932,heis
1.0207071,3.4474885,1.5508968,instruction
28.507563,-9.926548,3.0549102,apart
20.241138,33.481777,0.5374198,si
-2.1374555,44.33227,-4.023178,ie
-12.919867,19.567932,9.463799,nnce
16.16941,24.022648,6.2441106,nn
12.097597,21.779156,0.16112627,pt
2.4076123,38.680115,12.002834,rem
21.25295,32.522045,-1.98048,un
21.13816,25.73591,6.901201,ai
-7.7037635,30.396805,2.4375532,nien
15.923533,26.774092,5.934407,f
-16.71509,-36.430424,-8.498521,globally
-4.1139054,18.642515,4.5704412,aell
-2.7312508,23.626509,-1.8696966,ncc
6.1608615,37.87109,2.521279,ek
7.292318,-18.352068,-9.992624,connected
-7.7045836,-23.378382,15.53405,analytical
-4.8849115,6.299807,1.0329745,roadmap
7.563358,-10.521247,-17.896105,targets
-22.039188,-18.257196,4.763982,contributes
-28.44384,-2.215531,12.929112,distinctive
8.125028,-11.292508,-18.240723,targeted
-23.285818,-10.20135,-5.275886,equipping
-13.354677,10.235113,-8.582118,immersion
-21.073528,6.1718254,-11.219484,dispositions
6.628283,-28.95434,5.172163,motivate
4.762856,-5.880847,-27.135271,leader
10.771478,-16.766459,21.333954,unique
7.826804,3.924387,-29.48,reviewing
29.013092,-18.21346,8.947039,feel
-6.831544,-23.150978,-20.335123,incorporate
1.6820326,26.39083,5.1117826,nss
8.352727,6.8894405,3.6640246,layout
29.427034,11.23821,2.3154652,page
9.124932,7.443923,13.823141,ml
23.053612,12.39082,13.86772,np
15.474886,22.016882,16.145966,doc
15.043294,4.754218,12.173034,print
1.9378177,38.365273,-2.425772,inte
33.559265,-1.8624921,-1.3307215,th
22.206638,29.437464,9.768619,ao
12.154493,29.98061,7.227868,dl
11.739213,30.347925,0.22941566,sr
6.7632003,-29.622133,-0.62018466,inspire
20.647387,31.10105,0.8415787,te
-9.086077,26.835396,-2.755444,nsc
-0.120507136,-37.088272,-1.6488013,anticipating
15.428226,-25.4198,-13.878617,responding
-17.361172,-7.755072,12.052742,intrinsic
-26.224037,-21.378468,4.5808153,reaffirms
8.580765,-16.220135,21.974937,excellent
-31.271023,-9.576008,-1.952115,arising
-1.8028655,-34.96318,-4.674415,relatively
3.1360662,34.146317,21.847372,fa
34.18145,-0.510936,-0.673975,rd
13.796664,23.732077,4.103649,ht
10.491041,35.584858,6.6764154,ari
10.667262,36.68042,3.0039504,gy
2.5791295,24.04371,13.700091,paes
-2.9291027,25.366514,3.541987,adh
-8.361974,23.787624,2.0871463,inp
22.523495,34.47956,0.8450401,ti
4.4884777,29.354172,15.287935,noa
6.0294213,8.879223,-20.888937,apprenticeship
-10.133221,5.9160905,2.3462834,traineeship
22.625858,-16.578245,4.9908795,grow
24.318302,-4.6651,-19.883728,five
-22.08893,15.572009,-14.433271,modes
5.1627665,-0.20224687,-7.549278,payroll
4.7023125,8.306167,-11.634106,finance
5.882398,2.712969,-3.0179803,alternative
3.556821,-31.944073,-9.921772,closely
3.53549,-5.431197,-14.383712,workplace
-7.6752152,21.35894,3.7056768,esd
