x,y,z,label
8.467837,-9.303965,-3.1119606,similar
4.623975,-1.8099157,-11.991307,burden
8.292795,-8.372978,1.1745484,grammar
10.671633,-7.464445,-0.19166164,coherent
-3.5592253,13.514534,0.96385026,fundamentals
8.436087,-8.165599,-9.025183,evaluating
8.302495,-9.463461,-10.53535,difficult
5.9939613,-9.9703045,-10.7442875,agriculture
7.030334,-11.5042515,-9.816722,ethnic
8.835937,-11.406871,-6.026901,ideas
0.81729466,-4.470773,-15.180912,food
10.705986,-4.6408443,-0.99088717,sub
7.9854183,-6.868823,-6.4471965,recognised
10.904853,-8.711188,-0.6367423,designing
7.457333,-4.6635814,3.373058,eud
6.4920053,-9.103923,-7.447343,concerning
7.1322145,-9.497287,-10.244037,organisational
9.55748,-5.2965884,-0.57612383,ensured
3.70111,-6.8506823,-7.9848304,actors
10.84215,-11.059197,-3.2908132,solve
6.9243593,-10.183969,-7.3236427,becoming
5.1324167,-7.179536,-12.113261,reason
9.8608265,-7.0273304,-9.175853,entry
0.7582486,-3.0938952,-15.345166,show
0.7650839,0.58526987,-9.748059,retention
12.500181,-6.357685,0.30642977,engineering
4.8500104,-8.368189,-7.711283,five
1.5225977,10.735981,-3.325432,spaces
11.294066,-8.035341,-1.4629999,loan
5.5734005,-4.7986894,-6.8741484,croatian
16.012932,-4.882453,6.160389,wkshops
4.461713,-8.290086,-13.859668,informed
15.681953,-4.335714,5.0546007,unions
10.964352,-7.610531,-9.379197,credits
11.749096,-9.833461,-5.482255,fulfil
11.145274,-7.956671,-1.7958709,faculty
8.95219,-7.349402,-7.021527,boards
6.1522584,-10.5031595,-10.598114,found
9.583526,-8.505835,-2.042397,paid
5.4855113,-4.808667,-7.45639,annex
6.356136,-9.892625,-8.212337,substances
2.1360288,5.9020343,-12.647188,organizational
10.625563,-9.033991,-4.6447773,identification
12.835704,-7.2506337,-3.8204317,description
2.6254447,-7.8426857,-11.1863575,linked
10.718923,-8.05915,-9.692969,georgian
6.4978123,-10.991799,-12.386377,gained
10.695658,-5.0153046,-2.0441804,emis
3.314823,-6.771498,-13.275067,unit
3.194313,-7.585705,-12.305855,database
12.227257,-1.9882482,1.9630342,scenario
5.0686693,-8.110288,-14.0209875,informal
3.8141952,-9.46836,-10.141563,specifically
6.8932104,-10.968883,-10.402628,live
6.5904217,-8.102614,-9.593579,match
14.336792,-6.4367833,3.4972236,software
-0.91093975,-1.4269162,-15.11611,effectively
7.832672,-11.060845,-7.8403797,daily
10.039299,-8.599576,-9.553156,unemployed
4.7682223,-7.6087723,-12.816691,properly
8.695231,-7.9840164,2.4232476,net
10.988681,-7.69682,-2.80438,operate
8.094097,-6.356897,-8.92632,operating
5.194212,-9.83941,-12.60235,products
5.922029,-8.452658,-10.122884,effect
12.455255,-7.879338,-3.1561704,power
6.5903277,-10.531594,-10.61216,addressing
9.691434,-7.35871,-7.321504,hobby
0.10186211,-1.0180782,-15.065236,name
6.498274,-6.206889,-13.199174,cover
1.2314012,2.3169165,-13.894352,observe
-0.0011646397,3.3220487,-10.413184,minority
3.4068806,-5.6276903,-9.680814,consistent
5.3121753,-7.3231525,-12.167801,electronic
11.795008,-9.507835,-3.2855172,sense
6.621944,-11.096589,-12.29636,rather
10.98153,-4.7090054,-1.2694027,modernisation
9.404498,-5.018063,-1.036631,restructuring
9.489432,-6.0065866,-2.5863116,vii
9.19386,-9.988926,-3.8464055,consideration
5.3246365,-7.776364,-9.982538,collection
0.070356846,-5.454111,-16.571173,team
9.601349,-9.286021,-8.277177,majority
3.8788724,-4.7985907,-9.7103,existence
12.450574,-5.9594483,0.36809716,separate
7.153631,-11.334559,-11.48351,acquisition
12.234305,-7.7799783,2.5372193,workshops
13.270909,-5.4623747,-4.118834,summary
9.185107,-8.603492,-8.956138,cases
11.277061,-9.41512,-1.8943506,literature
-2.9519339,8.685471,-9.267842,balanced
10.534617,-5.276684,-10.96335,olds
-6.4627547,-0.57317287,9.804567,develops
2.5977962,-6.1487064,-10.352896,managing
5.416222,-7.7886934,-8.25958,generally
8.711352,-6.9990635,-3.9682267,updating
10.317617,-5.4313345,-9.966962,preschool
6.5762134,-10.859752,-10.416667,transformation
11.9359255,-8.178298,-2.9061427,discrimination
8.869536,-11.487487,-2.0443728,vulnerable
4.650433,-8.621637,-14.5326805,feedback
7.551416,-7.453419,-2.5605626,interaction
3.745929,-4.7832217,-9.761813,factor
2.4855003,-7.3955607,-9.968126,welfare
5.29625,-10.149212,-12.284561,encouraging
7.935588,-7.894995,-9.570519,encouraged
5.949075,-11.10971,-11.680302,dissemination
8.900125,-9.869033,-6.347323,causes
-1.2064005,11.255199,-10.536222,businesses
13.196566,-5.7112193,-1.816022,internationalisation
0.032499008,1.6244907,-15.029469,performing
8.846265,-8.459722,-5.5112453,maths
6.9424505,-7.1990995,-5.8752646,extensive
4.61968,-1.7704676,-12.567561,incentives
8.737755,-8.049289,0.52116346,duration
-1.770969,8.683906,3.1560774,aid
9.887432,-5.3709955,-10.194551,specialised
4.3484855,4.9610605,-14.977538,described
8.397321,-8.261882,1.2817112,approximately
1.6247425,-6.6727233,-10.149348,contains
12.844596,-1.865875,2.5445604,acts
7.5292683,-10.735446,-5.8794665,continuously
12.013588,-7.3594556,-3.448469,presented
-0.17724288,-4.8948607,-16.342934,wellbeing
7.6216087,-6.7705984,-6.17947,veerman
6.269121,-5.470123,-6.119236,esg
0.042046923,4.7593975,-15.127232,debate
7.456601,-3.5789258,-12.236273,organized
3.3801782,-3.2390242,-15.938814,choose
12.45803,-5.674396,-1.4498318,laws
4.3433247,-7.43414,-12.792487,adaptation
7.9954376,-7.134936,-6.575708,mechanism
-1.3010627,2.3300402,-14.520132,innovations
17.70623,0.5736125,8.537648,literary
9.237751,-9.7854395,-6.9236536,adapted
10.87725,-7.9776945,-2.24705,assessed
-1.2313178,6.8266826,-14.498735,represented
1.8294562,-3.47096,-11.709072,advice
9.184291,-11.517858,-2.3822289,difficulty
-0.9006235,2.092573,-15.286223,added
10.828199,-7.8210664,-9.404144,undergraduate
-0.30736977,7.3679595,-8.015136,realization
4.430105,-9.757019,-11.468314,analyses
11.72368,-7.2056317,0.13686246,professionals
6.7027965,-6.7288065,-13.004888,recruitment
-2.0723248,8.19452,-9.8245535,always
8.481926,-9.13041,-7.1912246,scope
-3.272686,10.48207,-9.800172,outline
4.464291,-8.124235,-11.168397,house
6.599275,-10.056641,-10.4558325,trend
5.429963,-6.363768,-6.278926,montenegrin
3.1523373,-6.1745253,-14.231336,chemistry
9.703352,-5.708472,-2.0933883,draft
-3.3920052,5.8723907,-12.910522,prevent
8.053769,-9.245579,-6.673075,received
-8.042817,-1.8592294,8.979142,fora
7.8794494,-9.247565,-2.5411794,almost
-2.1516135,-4.401582,9.362419,waste
8.1441965,-6.537789,-8.677253,viii
7.1293187,-10.780707,-10.655334,today
-1.3586439,-4.490946,-14.180951,estonia
-1.7563885,4.476694,-13.184747,teams
4.5411777,-10.167033,-11.210846,return
0.16954108,12.129704,-3.6434305,systematically
16.564692,-2.2151759,7.0114427,distinguish
0.98828864,6.633211,-14.258704,conceptual
-3.347593,7.957414,3.7990289,land
5.00213,-9.020821,-12.872501,solution
1.9028355,10.172225,-7.2270846,organizing
16.729788,0.14187346,0.44220778,sustaining
5.5152097,-7.9061623,-8.02067,takes
-2.2234957,4.5559435,-15.246568,habits
8.32762,-10.017759,-2.7409253,scholarships
5.741072,-8.271119,-7.08933,propose
-2.2775426,7.443495,-15.0198965,housing
12.951186,-7.251737,-3.3701432,adoption
5.921537,-12.120845,-8.340582,heritage
8.192961,-9.084833,0.57867956,administrators
-2.277559,4.473483,-14.717823,pathways
6.2861433,-3.2932675,-12.756391,evaluated
11.579715,-9.986967,-3.1865144,express
-5.816916,1.0285037,4.751561,inform
5.8971405,-11.0392065,-10.93687,reflection
13.554522,-8.47627,-0.3875196,historical
6.955444,-10.6081705,-10.1926365,analyse
6.546548,-6.7748094,-5.325281,equity
5.7828493,-6.0216637,-15.067987,psychological
3.1555054,6.1547494,-13.312014,enhancement
8.45686,-8.196216,1.2868295,figure
10.931694,-9.416048,-4.231289,libraries
2.8031662,-7.9179425,-9.690328,arising
9.333148,-6.7553463,-9.546874,ects
2.2771406,9.756834,-9.003855,depending
6.0141187,-10.334539,-10.322469,parties
5.089333,-9.762164,-12.243478,aware
7.2168965,-11.111453,-11.02048,gain
5.384032,-4.596321,-11.387653,interested
6.695093,-11.66404,-11.049457,assessing
4.1942735,4.662858,-16.192999,underpin
2.6693876,5.7362523,-12.774378,corresponding
-19.753078,4.891593,9.948277,nwo
4.262587,-2.0637925,-11.304598,managerial
-0.82477045,0.2851084,-14.537096,barriers
4.824633,-10.107167,-12.964748,grow
7.9695463,-9.607742,-7.7143292,com
9.402497,-6.5794525,-9.420797,specialist
5.5663104,-8.358119,-13.770953,smaller
5.228042,-9.251288,-13.335187,consumption
4.710399,-9.240585,-10.185511,budgets
12.757236,-4.1522145,-2.6763072,official
9.542205,-9.261771,-8.709445,th
15.754589,-2.0135963,5.3173933,word
9.00319,-6.9255466,-3.8669755,inspectorate
3.8551223,-7.5385756,-10.58002,committees
7.653611,-7.6610594,-9.7712965,autonomous
13.974671,-5.541894,0.45253325,nvao
2.3601332,-3.1443589,-12.125221,ment
14.763445,-7.4249196,1.9712019,mathematical
-0.64943147,12.04824,7.5730386,driven
6.059226,-8.379571,-9.425057,performed
5.0190206,-5.9172273,-9.106938,subsequent
10.079697,-10.575519,-1.372346,categories
-15.016757,3.0271606,-5.2745447,ocw
3.307628,-7.1008883,-13.788676,considering
-1.8699288,3.9611902,-16.895597,learner
8.003028,-8.245486,-10.321638,professors
0.5381232,-2.2102072,-13.34746,peer
-0.23516755,5.147819,-15.155421,topics
0.94804597,12.889705,-5.0656514,humanities
-0.19111842,-5.218106,-16.500414,attitude
11.045534,-7.158087,0.22090748,nfq
-1.9382162,5.170538,-9.762582,size
-2.9907677,4.2136188,-14.843551,civic
10.027995,-5.5062265,-10.068287,compulsory
7.3360467,-3.6590648,-12.87401,postgraduate
4.8663974,-8.051672,-6.42398,specified
14.048611,-5.1079774,3.978414,lg
10.014552,-8.816616,-8.576309,increases
1.5975649,2.1764193,-13.967543,concerns
-5.261696,9.840505,-8.554791,underway
0.42149568,2.3433046,-14.322255,notes
9.951399,-7.9638085,-8.87769,graduation
8.47519,-11.086697,-5.71125,input
6.191583,-5.66511,-6.2700787,reforming
5.5136046,-4.4210424,-11.631365,councils
4.316496,-8.439464,-13.477675,mind
3.747611,-4.126878,-16.51547,achievements
6.8789396,-9.245635,-6.9379005,covered
6.816168,-8.43672,-10.863645,successfully
-2.4502928,10.935419,5.7436886,ecosystems
2.6881826,-5.5931406,-12.9241295,household
1.0774602,-6.0588183,-12.048651,reflected
-5.719142,10.205325,-9.236029,pp
11.576517,-9.316991,-5.3938723,gap
2.2062926,-2.7374902,-15.6312065,come
-3.5448391,5.8285885,-12.376481,move
1.5116204,-2.1741283,-14.810723,engaged
1.5766433,-6.3611636,-11.867993,coordinated
1.2555851,-2.0902548,-12.767166,findings
4.7706795,-10.853771,-10.410538,focusing
8.802846,-9.10002,-8.757902,requirement
5.303793,-4.4836125,-10.345403,users
10.125637,-8.167352,-1.9873251,annually
4.9944725,-5.338542,-9.139674,decentralization
1.0712333,-2.9821105,-14.601935,resulting
5.3811426,-7.2902775,-11.7946825,forming
-0.87371355,-3.9019518,-15.7202015,emerging
11.235815,-9.606245,-4.54935,accommodation
6.7789726,-4.860391,-12.896962,educators
7.8709764,-7.389587,-6.102425,revised
8.81778,-8.9374,-6.8876,directed
-0.0859639,-4.9120235,-13.800237,allowing
-0.78743577,1.1137729,-12.524446,maximum
4.714078,-8.405871,-6.517901,hr
8.996031,-8.650842,-6.8948007,pay
4.552253,-10.281264,-12.957898,century
0.88143593,0.34342593,-14.402912,qualitative
1.3707483,10.13987,-8.191294,recommended
5.1806784,4.8409925,-15.1546135,consolidated
2.754891,-6.4938827,-15.287669,obtain
4.2208433,-2.685185,-15.128332,shift
3.2320445,-6.964363,-14.248852,independently
12.093751,-4.1910295,-2.872899,bosnia
3.4376202,-6.532268,-8.60586,initiated
11.899972,-4.3527927,-2.831838,herzegovina
2.6162806,1.9624974,-14.727298,defining
-10.766815,-4.4275055,-6.4201164,qqi
8.057534,-7.3239355,-8.735357,inspection
0.8337705,9.563291,-6.300067,profit
2.9134297,-1.0581496,-13.567852,linking
2.7166147,-1.2365406,-15.104595,environments
-2.1107078,4.643553,-12.4611635,message
-0.90552604,3.7506866,-15.952199,resilience
5.339114,-5.6929283,-11.022938,volume
5.2478924,-7.370793,-8.551315,recognise
5.8679466,-5.2172847,-12.833644,considerable
5.649439,-5.8704658,-15.049488,minorities
0.13964526,13.022066,-2.2076542,green
0.52341944,-3.3160353,-15.777993,uses
5.0968695,-6.700699,-13.635181,structured
1.0506729,-5.026351,-14.149373,delivered
-4.2442207,11.288382,0.7690641,justice
3.302581,2.349869,-15.209307,representation
4.7746334,2.906592,-14.86441,rectors
4.6346655,-1.3964375,-12.46822,accessibility
3.1611826,-6.033214,-10.056102,focuses
5.086991,-7.503963,-10.873418,nationally
5.277911,-7.8047204,-5.964017,https
3.7019634,6.3269134,-13.369128,qa
1.455204,0.89623153,-9.7658615,edu
4.5459924,-7.7725463,-11.974639,presentation
5.305287,-7.6967907,-10.525721,ten
7.5081363,-6.2373,-6.4284487,hungarian
7.5666714,-7.8634605,-2.4093869,hf
8.63054,-7.991578,-8.467515,get
1.444944,-3.286975,-12.7648115,stronger
4.9449706,-7.744016,-6.2252803,bank
2.643366,2.0893736,-13.334509,tions
3.9464822,-2.1968951,-15.063907,done
8.059571,-11.52579,-7.500519,substantial
8.71394,-8.95555,-8.439678,shown
2.8567328,4.4558005,-9.205597,internationalization
10.067826,-5.990405,-2.616583,september
4.801069,-8.881211,-14.014524,expanding
6.3466578,-1.8984435,-12.866878,accredited
-0.8429242,-4.4525027,-14.303205,departmental
4.978383,-1.5848349,-13.577747,contract
0.96935195,-8.192962,-9.496449,exclusion
-2.6161778,3.9206119,-12.839212,little
-1.1767132,5.90086,-0.85255206,esif
11.023024,-7.731121,-2.4965806,estimates
5.170369,-8.056775,-7.932898,updated
4.305247,-4.8401847,-9.481697,guarantee
3.065716,-4.243126,-12.638165,whose
4.2788997,-6.2704024,-13.845534,either
4.4223895,4.935297,-15.056978,launched
0.99324846,-2.1379375,7.5767007,utilisation
3.5791495,-4.2642503,-16.438942,internships
-2.851938,7.5810184,-13.767289,advance
3.0285444,-3.2926016,-11.312959,discussions
-2.4969099,1.9264516,-13.97912,verbal
1.0321752,-2.9425502,-14.45372,enhancing
3.4824326,-3.0736072,-15.672297,decreasing
-5.8733974,-2.1664624,8.563565,ln
7.059919,-12.026441,-8.76932,contributing
-2.9208953,-2.4712687,7.183165,parliamentary
10.616975,-7.6733413,-9.17762,decrease
4.132809,4.7274404,-15.563065,ambition
5.0491695,-8.0350485,-7.685338,details
8.295399,-7.5915337,-6.679552,profiles
14.537095,-6.5443015,1.5936332,words
6.5849233,-8.780482,-10.724594,representative
7.3775635,-4.365386,-13.032042,newly
4.1513367,4.698816,-14.7000265,dimension
0.9818417,11.4704685,-5.2513494,collective
2.9786382,1.9552103,-14.571939,element
7.778122,-8.470014,-10.796491,supervision
-0.8907574,8.211388,-12.918202,apprenticeship
3.5902493,-6.0422363,-9.678618,ordination
4.2951717,-4.1666145,-11.201944,arrangements
-12.026487,-5.9076133,-5.3752847,plants
-0.23802376,11.190963,-10.515664,limits
4.9458213,-1.8904096,-12.787888,raise
3.8409386,3.5191424,-15.24864,enables
8.566903,-10.63234,-2.0463743,books
9.698449,-8.914512,-8.618247,salary
8.765406,-9.261974,-7.4337916,company
-3.7541807,8.805091,-5.6593385,municipal
-5.7275643,2.0855408,5.9645653,agendas
8.939377,-8.2926235,-8.437819,comes
9.173658,-8.769705,-4.5094337,registration
4.1163087,2.5320525,-15.241453,serve
-5.210828,10.1232395,-8.986082,desirable
2.0893457,-7.699164,-11.208228,denmark
10.670942,-7.4457636,-3.211952,conferences
-0.26856214,-5.471876,-13.240504,look
1.5394578,4.153479,-7.321376,tertiary
4.881927,-7.1227727,-12.266182,tuition
9.49177,-6.7043157,-9.283583,dropout
-0.9750736,0.66745245,-14.210381,settlements
5.5845428,-8.039832,-10.21161,industrial
0.45981753,5.800214,-8.763635,integrate
4.529785,-8.6442795,-13.574345,enough
6.2902026,-5.678528,-6.201015,mecr
7.897099,-8.895612,-6.6795855,women
-0.08403736,6.3817983,-8.967961,combination
-0.6059777,1.643231,-12.426418,transportation
0.20817383,4.3195314,-14.8791895,dynamic
5.530276,-8.804349,-13.368839,facilitating
4.050204,4.0323534,-15.077031,formulated
7.260477,-9.557302,-10.734259,nutrition
-3.782097,4.435364,-10.978,placement
7.7285757,-10.117689,-10.854609,ageing
7.2138968,-9.3586235,-10.819848,economically
5.4726696,-4.5994143,-11.4769125,mean
7.5235696,-10.199863,-7.3960094,reasons
12.7631035,-3.561584,-1.179385,customer
2.8647306,2.121135,-13.461371,earlier
5.4608173,-5.538877,-15.142906,assist
4.696716,-6.9671664,-9.253247,connections
3.1474419,4.143661,-10.545749,follows
4.188822,-8.587621,-13.612615,familiar
-2.4864352,4.7797737,-11.8385935,conflict
-0.17363086,13.875738,-8.186444,emotional
7.9757376,-9.597232,-2.6979709,rise
10.141381,-7.6352763,-8.488812,friendly
7.4955816,-9.589851,-7.27733,inequality
5.2084813,-10.2029085,-9.928802,partnerships
8.377435,-6.6625967,-3.9747849,issued
-0.96055514,6.212714,-14.526321,acting
4.3433924,-8.128515,-13.9703,threats
-2.418195,9.445873,-11.295123,respecting
6.7343426,-9.356124,-9.988,search
-4.0485506,-0.49979588,11.03256,perception
-2.36655,4.023276,-14.880012,j
4.9044867,-9.511028,-13.152623,tolerance
10.954579,-10.685685,-3.08493,weaknesses
11.615461,-10.099471,-2.7783077,written
7.359149,-4.029776,-13.830542,principals
-0.7686643,14.606042,-2.744026,preservation
1.959635,-6.067312,-10.473823,reviewed
7.662128,-7.273981,-6.1997795,revision
7.9815545,-6.9135385,-8.670375,complementary
4.463869,-4.235236,-16.476696,varied
4.230514,-8.984268,-10.77092,projected
1.1462922,-2.1118336,-12.752568,assessments
5.948273,-7.2540283,-9.059203,harmonisation
5.697495,-2.6028,-14.068166,completing
0.30113035,-3.534534,-15.503658,confidence
-2.5687706,8.426338,-5.6219296,promoted
4.58685,-10.270973,-12.992752,communicate
3.8614402,-7.6205263,-11.28893,independence
0.008430821,-3.364372,-15.590416,reflects
2.1578367,3.5424979,-13.438264,along
3.7651007,3.540782,-15.925776,update
-18.999653,4.2021165,10.679237,knaw
1.6951127,-2.0935798,-15.298682,invest
4.465626,4.719839,-16.113268,appendix
2.4707408,2.2013183,-14.262459,significance
4.2831593,4.6491594,-15.759229,publish
-0.55015934,1.8425322,-15.584386,messages
4.2910643,-1.7629503,-11.483881,offering
1.3082005,8.414317,-1.1117253,affect
7.7157483,-11.411221,-7.817112,meaning
13.760562,-6.9756856,-3.0946631,deliveredby
5.333217,-5.264892,-10.235646,candidates
3.2560937,-3.2679543,-15.970615,latest
4.2887135,-1.2175257,-11.394585,regulated
5.5468163,-3.2193172,-13.909261,beginning
-0.2992248,3.9732838,-15.327268,represents
5.9074473,-9.999527,-9.717035,likely
1.3848305,0.33928314,-14.797017,pressure
0.8676622,0.45064285,-11.610874,determined
4.9623203,-7.340148,-11.749153,medical
1.8468362,-6.4592056,-12.18489,features
-1.0792514,8.165295,-8.498693,stable
12.334398,-8.913035,-3.0826266,score
-0.86127496,7.5073795,-10.974897,van
5.741892,-3.1551306,-12.450934,con
5.439365,-2.6862879,-13.82988,expectations
-1.2113732,-4.752746,-14.548314,realise
6.4108753,-5.8146243,-13.076537,poor
2.895901,-2.630229,-11.330765,months
0.4987059,-4.4442816,-13.662224,remains
9.883897,-11.444888,-5.2575984,digitalisation
2.557129,-7.5809298,-14.054928,pisa
-5.9749446,-8.644779,4.100147,theatre
1.9001758,-7.6801157,-9.523769,executive
1.0250052,-3.3172586,-14.409835,departure
-2.1272485,4.3899126,-14.165236,location
1.3366045,5.0219474,-9.377827,awards
2.6135361,5.686576,-12.841261,openness
11.51815,-7.1658535,-0.17490171,dimensional
-17.174488,4.854302,-2.3567648,timetable
8.134744,-7.287294,-6.6604505,tracks
-3.5929596,8.006578,3.6478677,wants
1.8784508,4.0618873,-11.847393,output
2.2402787,-5.9440565,-14.451464,citizen
3.8064742,6.1304455,-14.642504,rollout
0.28189796,0.8031898,-10.148179,reach
-0.63525134,10.765578,6.356782,productivity
0.83311194,1.2616212,-11.760135,everyone
2.485397,2.817586,-12.675777,officials
1.5279005,3.503463,-13.748795,character
3.447956,-6.596865,-8.327755,amendments
5.4896793,-4.767642,-9.801666,exams
2.2554364,-6.277473,-11.232323,offices
6.935478,-8.1046915,-10.049486,titles
0.72384655,-2.757609,-14.61902,physics
9.238722,-5.8808374,-9.284257,amu
-8.676067,-10.847874,4.831072,disability
4.6589575,-3.1756089,-11.411953,tional
2.3744571,-6.729202,-12.670833,money
-0.46407825,15.029545,-3.5084374,surveys
3.1209102,6.226378,-13.348961,measurement
-0.5585163,11.652348,7.652,interpersonal
-0.11599059,2.6705985,-11.158695,wish
7.693498,-7.697332,-8.365694,municipality
3.3192005,-3.6001823,-16.28689,carrying
-1.2217978,7.1788177,-10.821291,changed
-2.868117,4.5706596,-11.987079,safe
-0.54674035,1.6964588,-15.212582,expressing
5.206016,-4.2483616,-11.462917,previously
5.72225,-6.954922,-6.0458565,parliament
4.9328976,-10.148064,-10.686316,pace
-0.25479135,3.921839,-10.49999,childcare
0.97369605,-2.9907246,-14.589504,followed
1.5089624,3.4346209,-13.494539,performances
0.8104367,3.7948174,-13.171805,responsive
1.3522123,-2.735657,-12.829873,regularly
-3.6766326,5.9242377,-11.641021,easier
11.655672,-9.539139,-3.6020033,property
-1.7297744,5.3915234,-11.448018,summer
1.1819646,4.8870125,-14.283539,financed
11.865331,-9.643931,-4.1445355,tourism
5.374914,-4.923908,-8.585951,registered
7.6220894,-6.831835,-9.002281,naa
-0.28459018,13.240667,-7.51413,lifestyle
0.050186317,-4.5357156,-16.076468,intellectual
-0.7933373,5.399943,-8.9952755,workplace
0.25732607,2.7558005,-10.988474,started
1.7422744,-3.5177104,-13.117713,sufficiently
-2.7184544,10.869361,-4.19624,incentive
9.9589615,-9.010377,-4.8435802,questions
4.9925375,-5.8052526,-9.282353,reviewing
-3.0049498,3.8351293,-13.613681,ones
-3.086961,8.583443,-8.456017,strive
2.6316407,-6.4537153,-14.630432,processing
-1.8009619,11.407283,-8.467115,advanced
-3.80356,12.373371,-0.32232746,measuring
-0.42113838,-4.7020025,-16.439503,ever
1.5728045,3.7350981,-9.716961,researcher
-1.8973349,4.072196,-17.065434,transversal
7.7030935,-7.7403774,-6.876156,autumn
7.2818365,-4.6544466,-13.459078,classrooms
-2.9596374,8.359106,-14.042654,perspectives
4.6103578,-7.51857,-12.825158,horizontal
-3.9822114,12.254267,-8.999018,evidence
-0.892074,1.9734902,-14.777971,mass
8.260597,-6.298596,-4.1451116,declaration
6.763631,-7.3445287,-12.668792,qualities
4.246792,5.0902476,-14.742214,monitored
2.6495392,-6.516101,-12.106231,guide
0.3811011,11.867229,-10.222169,creates
-1.9064779,5.4016848,11.092536,objects
-1.0004306,10.571309,-10.58239,earth
3.6904597,3.2660239,-15.037471,december
1.4977973,-1.3849467,-14.938042,periods
0.32801893,0.46687597,-10.486306,extended
5.284963,-4.7227163,-11.39072,entities
1.9369656,0.5958715,7.9137006,eight
5.4994354,-4.4831643,-11.557865,district
-1.3963822,7.084721,-13.964627,strength
-0.18476474,6.559797,-14.947483,democracy
6.8097873,-9.425919,-8.485878,request
0.9886617,-7.33849,-14.968831,thousand
-1.0204993,0.3101735,-14.077897,raised
2.287053,2.7162113,-13.720212,useful
9.430067,-9.966264,-5.3324485,site
1.0015951,-4.799803,-15.128697,listening
0.031896222,6.0766993,-11.085253,freedom
4.1704454,5.3292203,-14.67517,drawn
1.2832203,4.932498,-10.280701,x
3.2927804,-0.3105792,-12.07794,faculties
3.2223308,-0.030818999,-12.177917,modernization
-15.828921,3.5728853,-1.370223,realized
-5.30293,9.734457,-7.4077516,drive
3.3571513,-6.0510926,-14.255388,migration
1.186431,-7.264861,-15.317592,panels
7.586815,-7.0939736,-8.993623,middle
0.7379785,7.6000476,-13.136775,sec
1.721774,-2.0360966,-12.703741,go
1.458639,5.6191072,-14.033972,partner
0.7129431,-4.04623,-13.28773,noted
3.088838,-6.390757,-10.166017,sections
4.959259,-8.189436,-10.695612,held
1.5366701,-0.12565488,-14.237453,specialisation
3.7351263,-7.494496,-13.45931,consequences
3.1853502,3.2789724,-15.41159,ambitions
-4.5024276,9.712287,-6.263494,assigned
0.35290158,4.8243566,-10.306177,developmental
-3.6910005,8.105542,3.630938,societal
2.6417494,-5.213051,-14.766861,acquiring
1.565944,10.552864,-2.0866086,portion
6.886106,-12.066028,-8.865522,circumstances
0.60953826,-1.9918799,-15.217916,greatest
-5.5197706,9.866183,-6.4790354,matrix
-1.5440196,8.8162155,-6.0900354,reinforcing
2.4244554,-5.8049235,-10.656627,respective
2.3849003,-0.027233431,-13.122778,expanded
0.17636624,4.966193,-10.010131,generation
2.9076414,4.1399283,-10.284146,divided
3.2124827,-1.9484988,-13.445904,comparable
0.90554774,10.18191,-8.742534,select
-2.4202611,2.0947177,-13.787852,scholarship
-0.35352874,6.033945,-9.11819,instance
-3.8717382,11.42829,0.3826402,platform
-3.3571575,8.827212,-9.370527,addressed
-1.0585519,8.769681,0.29372045,recently
-0.20927854,14.55694,-1.2632933,brings
1.621382,5.1085625,-13.323187,subsequently
3.0073073,-5.723375,-14.546029,foreigners
0.13491233,1.3305517,-12.503787,geographical
-0.23689525,9.406831,-6.6778083,guides
6.482173,-4.1291566,-12.942747,charge
8.544725,-6.6114564,-2.3196414,pedagogues
0.07249118,-3.6579766,5.006227,ite
1.8601173,-3.676161,-14.840198,wishes
-6.208295,-4.7525997,6.8686457,rpl
6.362768,-10.012823,-10.582332,shape
10.131975,-7.9810586,-8.780789,appeals
4.1036487,-9.957501,-11.365028,north
5.201148,-1.9381344,-13.011299,certification
0.65572023,0.68443716,-11.138538,entering
1.3838426,-3.9593105,-14.103375,becomes
9.819291,-7.544305,-2.2450595,upbringing
-2.5943663,4.2926207,-14.596791,finding
-6.4385276,-0.8520594,9.39841,contained
-2.4118068,8.1051655,5.609432,binding
-2.764215,2.2183945,-13.784145,reliable
4.64682,-8.101434,-13.853486,practitioners
1.8346546,3.9747226,-9.474948,cation
-3.5524366,7.833366,-6.1480513,overview
-0.31508356,9.237626,-9.354767,entrepreneurs
-3.011825,8.241821,-7.259412,largely
-1.8881019,9.00582,-12.182395,instructions
7.1146526,-4.845342,-13.474687,directors
1.9754663,10.044093,-8.883475,track
-0.021941202,14.144768,-0.4665684,techniques
4.076342,4.318868,-15.401879,agree
0.9901708,0.5228504,-14.3351555,conducting
-19.690042,2.4788275,6.792691,dostupn
0.43177515,-4.60442,-15.917797,concepts
-0.5669952,12.181683,-4.788172,organisms
0.2747741,4.0624037,-15.33507,concerned
2.2875304,-7.7315526,-9.945983,recommendation
2.8102593,4.430998,-8.49537,cycles
2.0369792,-6.564448,-9.96965,president
0.27544156,2.522803,-12.433723,gradual
-0.38549212,7.2322993,-6.8653727,ix
4.583862,-10.793876,-9.149484,cso
-2.674509,5.616648,6.541347,influencing
0.4278481,4.360932,-12.18234,turn
1.6099014,10.078478,-8.123225,elective
10.993726,-10.575304,-2.050668,texts
-1.0240545,11.404071,-6.1504407,sum
2.2047975,7.3510785,-1.9837738,leaders
5.8293962,-3.2261958,-14.319009,days
