label,cluster,tfidf
view,2,0.004569824272304926
points,2,0.0011424560680762315
june,2,0.005344987383695414
st,2,0.0013200371837976351
made,2,0.0007618076039742971
regular,2,0.0052801487351905405
given,2,0.0013270741601166317
cannot,2,0.0024021646822019755
forward,2,0.006591884335473769
come,2,0.0024021646822019755
making,2,0.0015840739434874469
line,2,0.008625982040758106
shadow,2,0.006709136881523281
character,2,0.008153463587689425
slow,2,0.023261437583953493
together,2,0.00038090380198714855
shift,2,0.002672493691847707
fast,2,0.0029686056188975496
type,2,0.0011424560680762315
changing,2,0.0006635370800583158
dedicated,2,0.004555650781862629
absolute,2,0.009111301563725258
arena,2,0.005815359395988373
etc,2,0.007266106290618755
broken,2,0.005815359395988373
focus,2,0.0007460357476239687
called,2,0.0021534860996606526
finding,2,0.002672493691847707
fixed,2,0.010244183437116406
top,2,0.007206494046605927
high,2,0.0014920714952479375
left,2,0.0029686056188975496
place,2,0.0
members,2,0.0013270741601166317
enjoyed,2,0.01012233159530968
way,2,0.001038015184374108
always,2,0.0029686056188975496
set,2,0.0009947143301652916
opening,2,0.004555650781862629
something,2,0.004555650781862629
whole,2,0.0006635370800583158
met,2,0.002672493691847707
matching,2,0.022778253909313144
end,2,0.0038979149709715065
breaks,2,0.01012233159530968
visit,2,0.004076731793844712
back,2,0.0029686056188975496
performing,2,0.0024021646822019755
somehow,2,0.01012233159530968
suspended,2,0.026836547526093123
sister,2,0.01012233159530968
list,2,0.019800557756964526
page,2,0.0032959421677368843
zone,2,0.01593769099129805
many,2,0.0007618076039742971
different,2,0.00266632661391004
new,2,0.0
ten,2,0.0024021646822019755
past,2,0.0017088970047718054
going,2,0.00861394439864261
street,2,0.006709136881523281
class,2,0.004525161590001202
keeping,2,0.0021534860996606526
working,2,0.00038090380198714855
update,2,0.019775653006421305
last,2,0.009616228470920302
work,2,0.0
quick,2,0.006709136881523281
today,2,0.002672493691847707
collection,2,0.017309211247656546
background,2,0.0034177940095436107
short,2,0.0026400743675952703
several,2,0.006854736408457389
change,2,0.001038015184374108
first,2,0.0034815001555785208
control,2,0.010558710376669472
period,2,0.0006092592090336333
couple,2,0.007968845495649026
scopes,3,0.01012233159530968
entities,3,0.007206494046605927
deviations,3,0.006709136881523281
handicraft,3,0.01593769099129805
yerevan,3,0.04048932638123872
economists,3,0.007968845495649026
bilateral,3,0.004555650781862629
acad,3,0.02024466319061936
computerized,3,0.01593769099129805
ministries,3,0.0019232456941840604
drills,3,0.01012233159530968
craftsmen,3,0.01012233159530968
schoolchildren,3,0.01012233159530968
composition,3,0.002672493691847707
duration,3,0.007692982776736241
constitute,3,0.005937211237795099
museums,3,0.007968845495649026
hostels,3,0.007968845495649026
schooling,3,0.0653093236157461
comparable,3,0.002672493691847707
commissions,3,0.005815359395988373
guidebook,3,0.01012233159530968
mpps,3,0.01012233159530968
creche,3,0.02024466319061936
annul,3,0.01012233159530968
descriptions,3,0.00366187329632772
environments,3,0.0017088970047718054
preperation,3,0.01012233159530968
totals,3,0.0318753819825961
differentiation,3,0.004076731793844712
handicapped,3,0.007968845495649026
leveled,3,0.01012233159530968
aas,3,0.01012233159530968
bachelors,3,0.01012233159530968
goris,3,0.01012233159530968
granting,3,0.023261437583953493
implementing,3,0.0011427114059614457
stronghold,3,0.01012233159530968
armenia,3,0.5578191846954318
marz,3,0.04048932638123872
specialized,3,0.013183768670947537
tailored,3,0.007968845495649026
charters,3,0.01593769099129805
mpp,3,0.02024466319061936
earmarked,3,0.004555650781862629
operational,3,0.007541935983335337
armenian,3,0.07968845495649025
lori,3,0.01012233159530968
criteria,3,0.008379883643717268
equipping,3,0.002672493691847707
expenditures,3,0.006591884335473769
catalogue,3,0.006709136881523281
operates,3,0.00366187329632772
guidebooks,3,0.01012233159530968
budgetary,3,0.050445458326241484
folds,3,0.01012233159530968
procedures,3,0.0009744787427428766
soviet,3,0.023906536486947075
supplementary,3,0.004076731793844712
blackboards,3,0.01012233159530968
proportional,3,0.006709136881523281
physiologist,3,0.01012233159530968
festivals,3,0.007968845495649026
departmental,3,0.004555650781862629
issuing,3,0.004555650781862629
conducting,3,0.00732374659265544
gradual,3,0.01630692717537885
architectural,3,0.013418273763046561
totaling,3,0.01012233159530968
instruments,3,0.0021534860996606526
differentiated,3,0.0029686056188975496
respectively,3,0.009608658728807902
applicants,3,0.004076731793844712
prohibited,3,0.006709136881523281
modification,3,0.004076731793844712
traditions,3,0.004076731793844712
communal,3,0.006709136881523281
enrolled,3,0.05765195237284742
consisting,3,0.005815359395988373
foundations,3,0.004076731793844712
kindergartens,3,0.013666952345587886
physicist,3,0.01012233159530968
regions,3,0.0017088970047718054
structuring,3,0.005815359395988373
roa,3,0.3825045837911532
quotas,3,0.023906536486947075
memebers,3,0.01012233159530968
elaborated,3,0.004076731793844712
copernicus,3,0.01012233159530968
tempus,3,0.007968845495649026
extern,3,0.007968845495649026
complexes,3,0.01744607818796512
competitiveness,3,0.00603354878666827
bibb,3,0.01012233159530968
subordinate,3,0.01744607818796512
initiation,3,0.005122091718558203
undp,3,0.007968845495649026
contents,3,0.00796244496069979
yearly,3,0.05815359395988373
unesco,3,0.00366187329632772
inco,3,0.01012233159530968
eurostat,3,0.004076731793844712
strengthening,3,0.0038979149709715065
toolkit,3,0.006709136881523281
distributed,3,0.0032959421677368843
channeling,3,0.01012233159530968
ideological,3,0.013418273763046561
upbringing,3,0.1832834463999276
revolving,3,0.02024466319061936
coordinating,3,0.004076731793844712
summarizing,3,0.01012233159530968
physiology,3,0.01593769099129805
bnaget,3,0.01012233159530968
naturalist,3,0.01012233159530968
phenomena,3,0.005122091718558203
anthropological,3,0.01012233159530968
resumed,3,0.01012233159530968
limitation,3,0.005815359395988373
prospective,3,0.012230195381534139
negligence,3,0.01012233159530968
respective,3,0.017811633713385296
departments,3,0.0052801487351905405
conformity,3,0.006709136881523281
decree,3,0.023261437583953493
imposed,3,0.018222603127450516
attaining,3,0.005122091718558203
unsatisfactory,3,0.010244183437116406
professions,3,0.014851928884991008
attainment,3,0.004076731793844712
ideology,3,0.023906536486947075
clarified,3,0.005815359395988373
bearing,3,0.004555650781862629
manuals,3,0.009111301563725258
accountants,3,0.013418273763046561
councils,3,0.013362468459238535
stoves,3,0.01012233159530968
classrooms,3,0.013362468459238535
roofing,3,0.007968845495649026
renovation,3,0.020488366874232812
decentralization,3,0.020488366874232812
satisfactory,3,0.013666952345587886
autonomy,3,0.009240260286583446
rehabilitated,3,0.006709136881523281
warring,3,0.01012233159530968
utilization,3,0.07171960946084123
socioeconomic,3,0.011630718791976746
braking,3,0.01012233159530968
democratization,3,0.023261437583953493
theology,3,0.01012233159530968
unification,3,0.026836547526093123
accessibility,3,0.013362468459238535
provision,3,0.012931286292148791
dissolution,3,0.007968845495649026
continuation,3,0.012230195381534139
insufficiency,3,0.01012233159530968
penetrated,3,0.01012233159530968
sects,3,0.007968845495649026
governmental,3,0.005937211237795099
decrees,3,0.006709136881523281
weakened,3,0.006709136881523281
curricula,3,0.01461718114114315
structures,3,0.0029234362282286297
vacant,3,0.007968845495649026
completeness,3,0.007968845495649026
heaters,3,0.007968845495649026
sphere,3,0.005122091718558203
obligatory,3,0.008153463587689425
harmonize,3,0.004555650781862629
intensification,3,0.006709136881523281
threshold,3,0.006709136881523281
projected,3,0.009887826503210653
hindered,3,0.007968845495649026
uncoordinated,3,0.007968845495649026
contributions,3,0.002672493691847707
coordinated,3,0.005344987383695414
norms,3,0.018222603127450516
undergoes,3,0.02024466319061936
contesting,3,0.01012233159530968
prioritization,3,0.005815359395988373
totaled,3,0.01012233159530968
unsolicited,3,0.01012233159530968
entity,3,0.010244183437116406
authorized,3,0.023906536486947075
supervision,3,0.004306972199321305
adopting,3,0.002672493691847707
operative,3,0.005122091718558203
horizontal,3,0.006591884335473769
coordination,3,0.005126691014315416
delineation,3,0.01593769099129805
acute,3,0.0318753819825961
clarification,3,0.011630718791976746
mechanisms,3,0.009781434230842765
contradictions,3,0.02024466319061936
statehood,3,0.03036699478592904
armenians,3,0.007968845495649026
dispersed,3,0.007968845495649026
wold,3,0.01012233159530968
allocated,3,0.004872393713714383
attestation,3,0.0956261459477883
accumulation,3,0.00366187329632772
residing,3,0.01012233159530968
guaranty,3,0.01012233159530968
accreditation,3,0.004525161590001202
emerged,3,0.005122091718558203
outflow,3,0.013418273763046561
specialists,3,0.015380073042946248
fledged,3,0.007968845495649026
soaring,3,0.01012233159530968
ecology,3,0.007968845495649026
reflected,3,0.0038464913883681207
specialties,3,0.008153463587689425
diaspora,3,0.09392791634132593
pensioner,3,0.01012233159530968
employing,3,0.005122091718558203
variations,3,0.011630718791976746
characteristic,3,0.011630718791976746
insufficient,3,0.005769737082552182
physiological,3,0.007968845495649026
crises,3,0.007968845495649026
demographic,3,0.0034177940095436107
insolvency,3,0.01012233159530968
moreover,3,0.004076731793844712
stipulated,3,0.004555650781862629
discrepancy,3,0.005815359395988373
unequal,3,0.007968845495649026
backgrounds,3,0.0029686056188975496
jointly,3,0.009887826503210653
exemplary,3,0.06709136881523281
sanitary,3,0.013418273763046561
hygienic,3,0.010244183437116406
reproduction,3,0.013418273763046561
identification,3,0.015385965553472483
modernization,3,0.022778253909313144
restructuring,3,0.00861394439864261
sponsoring,3,0.013418273763046561
charitable,3,0.03984422747824513
dissemination,3,0.0034177940095436107
reinforcement,3,0.007968845495649026
evaluations,3,0.0021534860996606526
subsidiaries,3,0.01012233159530968
magistrate,3,0.01012233159530968
certificates,3,0.013183768670947537
unpaid,3,0.007968845495649026
correspondence,3,0.007968845495649026
studentship,3,0.01012233159530968
managerial,3,0.0032959421677368843
doctorate,3,0.005815359395988373
faculties,3,0.009887826503210653
elaboration,3,0.25633113074294045
ngos,3,0.022778253909313144
doctorates,3,0.01593769099129805
dismissal,3,0.023906536486947075
magistrates,3,0.02024466319061936
aspirants,3,0.04048932638123872
pedagogical,3,0.07690036521473123
additions,3,0.007968845495649026
amendments,3,0.01722788879728522
tariff,3,0.050611657976548395
vocational,3,0.0034273682042286944
restoration,3,0.033545684407616405
enrichment,3,0.004555650781862629
consequent,3,0.007968845495649026
craftsmanship,3,0.01593769099129805
assisting,3,0.005815359395988373
grouped,3,0.005122091718558203
staffs,3,0.006709136881523281
elimination,3,0.005122091718558203
settlements,3,0.013666952345587886
situated,3,0.007968845495649026
relocation,3,0.0318753819825961
optimal,3,0.011874422475590198
workload,3,0.008153463587689425
density,3,0.02012741064456984
annually,3,0.01603496215108624
tutors,3,0.005122091718558203
spheres,3,0.004076731793844712
varieties,3,0.01012233159530968
youths,3,0.01012233159530968
laboratories,3,0.01098561988898316
redistribution,3,0.005815359395988373
centralized,3,0.005122091718558203
resumption,3,0.01012233159530968
preliminary,3,0.033545684407616405
sts,3,0.01012233159530968
catalogues,3,0.006709136881523281
stss,3,0.04048932638123872
methodical,3,0.004555650781862629
rearrangement,3,0.01012233159530968
rehabilitation,3,0.01630692717537885
esthetic,3,0.02024466319061936
entitlement,3,0.006709136881523281
reimbursement,3,0.02024466319061936
contractual,3,0.006709136881523281
adjustment,3,0.008153463587689425
allocation,3,0.021117420753338945
disproportional,3,0.04048932638123872
overloaded,3,0.006709136881523281
governing,3,0.03295942167736884
arrangement,3,0.023261437583953493
mismatch,3,0.007968845495649026
perspectives,3,0.005344987383695414
budgets,3,0.012010823411009878
duplication,3,0.009111301563725258
narrowly,3,0.005815359395988373
centralization,3,0.02012741064456984
populated,3,0.011630718791976746
classification,3,0.00366187329632772
densely,3,0.01593769099129805
enterprises,3,0.008905816856692648
reasoned,3,0.005815359395988373
inefficient,3,0.010244183437116406
refurbishment,3,0.020488366874232812
allocations,3,0.020488366874232812
implemented,3,0.00266632661391004
localization,3,0.007968845495649026
imported,3,0.007968845495649026
publications,3,0.019775653006421305
didactic,3,0.008153463587689425
channeled,3,0.007968845495649026
laboratory,3,0.018222603127450516
reforming,3,0.0032959421677368843
rationalization,3,0.06709136881523281
readjustment,3,0.01012233159530968
constituted,3,0.006709136881523281
drams,3,0.04048932638123872
normative,3,0.06930444049536011
projection,3,0.011630718791976746
components,3,0.004804329364403951
proportions,3,0.007968845495649026
favorable,3,0.006709136881523281
statistical,3,0.010767430498303263
securing,3,0.004555650781862629
undertaking,3,0.005815359395988373
cadres,3,0.1417126423343355
staffed,3,0.01593769099129805
pupil,3,0.019232456941840604
economically,3,0.00366187329632772
researches,3,0.005815359395988373
gradation,3,0.007968845495649026
distinction,3,0.005122091718558203
societal,3,0.0032959421677368843
organizational,3,0.008905816856692648
contextual,3,0.006709136881523281
harmonized,3,0.007968845495649026
humane,3,0.01012233159530968
lecturers,3,0.029663479509631958
patriotic,3,0.0318753819825961
docents,3,0.01012233159530968
contributing,3,0.002672493691847707
impair,3,0.01012233159530968
ecological,3,0.005815359395988373
lawful,3,0.007968845495649026
constitutes,3,0.015366275155674609
ratios,3,0.004555650781862629
feminization,3,0.01012233159530968
