label,cluster,tfidf
come,2,0.0024021646822019755
plan,2,0.0
forward,2,0.006591884335473769
part,2,0.0020714813107143536
situation,2,0.012567016748838547
problems,2,0.008823129067179917
field,2,0.04445698436390716
ii,2,0.006591884335473769
cannot,2,0.0024021646822019755
bias,2,0.006709136881523281
meeting,2,0.0038979149709715065
status,2,0.0016302390384737942
dedicated,2,0.004555650781862629
result,2,0.0013270741601166317
mis,2,0.007968845495649026
second,2,0.005190075921870539
number,2,0.003533703412395074
certain,2,0.012668223655657394
age,2,0.00464475956040821
group,2,0.0019894286603305833
dropped,2,0.011630718791976746
turns,2,0.005122091718558203
proper,2,0.0024021646822019755
full,2,0.011280130360991368
problem,2,0.011962279033402636
following,2,0.0019894286603305833
grades,2,0.025633113074294042
fourth,2,0.061465100622698436
middle,2,0.01647971083868442
two,2,0.004152060737496432
quarter,2,0.1843953018680953
third,2,0.008966314711605868
timeline,2,0.004555650781862629
getting,2,0.00366187329632772
january,2,0.014843028094487749
year,2,0.0
putting,2,0.005122091718558203
march,2,0.004804329364403951
currently,2,0.011693744912914519
children,2,0.03800467096697219
going,2,0.00861394439864261
different,2,0.00266632661391004
list,2,0.019800557756964526
page,2,0.0032959421677368843
sister,2,0.01012233159530968
visit,2,0.004076731793844712
net,2,0.010767430498303263
starting,2,0.015083871966670674
pre,2,0.034273682042286945
team,2,0.0024021646822019755
school,2,0.0451536605202737
contest,2,0.03036699478592904
post,2,0.019800557756964526
level,2,0.0
thanks,2,0.004076731793844712
also,2,0.0
non,2,0.008379883643717268
performance,2,0.0022854228119228914
three,2,0.005709083514057594
day,2,0.0068355880190872215
years,2,0.0
signing,2,0.026836547526093123
august,2,0.022778253909313144
set,2,0.0009947143301652916
every,2,0.003428134217884337
update,2,0.019775653006421305
right,2,0.010282104612686083
meet,2,0.00038090380198714855
given,2,0.0013270741601166317
computer,2,0.014412988093211855
regular,2,0.0052801487351905405
test,2,0.005937211237795099
may,2,0.0036330531453093776
made,2,0.0007618076039742971
space,2,0.0029686056188975496
met,2,0.002672493691847707
breaks,2,0.01012233159530968
bringing,2,0.00732374659265544
fine,2,0.004555650781862629
together,2,0.00038090380198714855
works,2,0.005126691014315416
focus,2,0.0007460357476239687
fast,2,0.0029686056188975496
ba,2,0.01744607818796512
several,2,0.006854736408457389
couple,2,0.007968845495649026
last,2,0.009616228470920302
degrees,2,0.0021534860996606526
makes,2,0.0011424560680762315
grade,2,0.00366187329632772
finding,2,0.002672493691847707
top,2,0.007206494046605927
way,2,0.001038015184374108
stage,2,0.0011424560680762315
entire,2,0.003016774393334135
plans,2,0.0036330531453093776
profile,2,0.010253382028630832
practice,2,0.0025950379609352694
support,2,0.0
numbers,2,0.0019232456941840604
relationship,2,0.004306972199321305
fact,2,0.0015083871966670675
line,2,0.008625982040758106
control,2,0.010558710376669472
somehow,2,0.01012233159530968
etc,2,0.007266106290618755
order,2,0.00109666657626054
difficult,2,0.0024021646822019755
fixed,2,0.010244183437116406
typical,2,0.029076796979941866
left,2,0.0029686056188975496
place,2,0.0
one,2,0.0
reasons,2,0.0021534860996606526
background,2,0.0034177940095436107
however,2,0.006821351199200136
half,2,0.005937211237795099
even,2,0.0052801487351905405
needs,2,0.0
low,2,0.005705836634658279
little,2,0.002672493691847707
gets,2,0.010244183437116406
less,2,0.0026400743675952703
real,2,0.005126691014315416
class,2,0.004525161590001202
today,2,0.002672493691847707
broken,2,0.005815359395988373
mentioned,2,0.00801748107554312
work,2,0.0
many,2,0.0007618076039742971
change,2,0.001038015184374108
ten,2,0.0024021646822019755
past,2,0.0017088970047718054
due,2,0.0026400743675952703
whole,2,0.0006635370800583158
tough,2,0.02024466319061936
country,2,0.0026400743675952703
street,2,0.006709136881523281
something,2,0.004555650781862629
enough,2,0.005344987383695414
type,2,0.0011424560680762315
living,2,0.0068355880190872215
changing,2,0.0006635370800583158
small,2,0.0011424560680762315
absolute,2,0.009111301563725258
zone,2,0.01593769099129805
including,2,0.0
slow,2,0.023261437583953493
motivation,2,0.0013200371837976351
updated,2,0.00801748107554312
end,2,0.0038979149709715065
generation,2,0.0024021646822019755
april,2,0.00732374659265544
human,2,0.0006635370800583158
new,2,0.0
towards,2,0.00464475956040821
never,2,0.004076731793844712
open,2,0.0006635370800583158
definitely,2,0.006709136881523281
back,2,0.0029686056188975496
clear,2,0.0009744787427428766
performing,2,0.0024021646822019755
lives,2,0.0029686056188975496
cut,2,0.004555650781862629
heading,2,0.005815359395988373
life,2,0.0011427114059614457
changes,2,0.0009947143301652916
final,2,0.0019232456941840604
direction,2,0.0019232456941840604
character,2,0.008153463587689425
extremely,2,0.0032959421677368843
marks,3,0.004076731793844712
population,3,0.003317685400291579
considered,3,0.0019232456941840604
priority,3,0.002076030368748216
postponed,3,0.01012233159530968
destroyed,3,0.03036699478592904
tendency,3,0.011630718791976746
aspect,3,0.0024021646822019755
popularity,3,0.007968845495649026
causes,3,0.009887826503210653
titles,3,0.00366187329632772
existence,3,0.005344987383695414
assigned,3,0.0029686056188975496
severe,3,0.004555650781862629
focusing,3,0.0021534860996606526
borderline,3,0.01012233159530968
achievements,3,0.004804329364403951
developed,3,0.0009748147344538135
reflected,3,0.0038464913883681207
directly,3,0.0013200371837976351
equal,3,0.0011424560680762315
profiles,3,0.002672493691847707
prior,3,0.0017088970047718054
focused,3,0.004525161590001202
principle,3,0.004890717115421383
interests,3,0.0034177940095436107
lori,3,0.01012233159530968
drain,3,0.005815359395988373
tends,3,0.007968845495649026
solved,3,0.005122091718558203
heating,3,0.01744607818796512
mainly,3,0.01870745584293395
attachment,3,0.04781307297389415
bathrooms,3,0.01012233159530968
trips,3,0.007968845495649026
connected,3,0.002672493691847707
partial,3,0.00366187329632772
buildings,3,0.021155702636024665
performances,3,0.03984422747824513
separate,3,0.0024021646822019755
enrolled,3,0.05765195237284742
thousand,3,0.011630718791976746
horizontal,3,0.006591884335473769
matching,3,0.022778253909313144
otherwise,3,0.004555650781862629
dismissal,3,0.023906536486947075
interaction,3,0.0029686056188975496
negative,3,0.0029686056188975496
aged,3,0.0029686056188975496
shifted,3,0.023906536486947075
levels,3,0.0
competitions,3,0.023261437583953493
totaled,3,0.01012233159530968
balanced,3,0.002672493691847707
emerged,3,0.005122091718558203
earthquake,3,0.01012233159530968
disappear,3,0.006709136881523281
bodies,3,0.007795829941943013
stable,3,0.006591884335473769
types,3,0.0057122803403811566
necessary,3,0.0
textbooks,3,0.0626229011870008
statements,3,0.005815359395988373
chain,3,0.004076731793844712
reasonable,3,0.004555650781862629
channeling,3,0.01012233159530968
unnecessary,3,0.004555650781862629
roa,3,0.3825045837911532
preferred,3,0.004076731793844712
thus,3,0.007541935983335337
defined,3,0.0006635370800583158
served,3,0.004555650781862629
sharp,3,0.009111301563725258
zones,3,0.013418273763046561
lists,3,0.006709136881523281
suffered,3,0.033545684407616405
measures,3,0.0015236152079485942
definition,3,0.026717450570077947
unemployed,3,0.004076731793844712
directions,3,0.01870745584293395
conflict,3,0.008153463587689425
pace,3,0.013183768670947537
vast,3,0.006709136881523281
informed,3,0.0013200371837976351
condition,3,0.005769737082552182
receiving,3,0.004555650781862629
regularly,3,0.0029686056188975496
upon,3,0.0015083871966670675
achieving,3,0.0006635370800583158
attached,3,0.005122091718558203
adopted,3,0.0034177940095436107
justified,3,0.004555650781862629
therefore,3,0.004075597596184485
temporary,3,0.004076731793844712
letters,3,0.005815359395988373
decade,3,0.0024021646822019755
poorly,3,0.007968845495649026
established,3,0.0007460357476239687
causing,3,0.006709136881523281
collapse,3,0.006709136881523281
teenagers,3,0.013418273763046561
psychological,3,0.007206494046605927
responsibilities,3,0.0052801487351905405
schooling,3,0.0653093236157461
applied,3,0.0013200371837976351
consisting,3,0.005815359395988373
included,3,0.0011427114059614457
function,3,0.004306972199321305
drills,3,0.01012233159530968
qualities,3,0.012230195381534139
difficulties,3,0.01098561988898316
overall,3,0.0006635370800583158
guarantee,3,0.0021534860996606526
armed,3,0.007968845495649026
carrying,3,0.0019232456941840604
festivals,3,0.007968845495649026
centuries,3,0.007968845495649026
sufficient,3,0.0009744787427428766
gained,3,0.0034177940095436107
situations,3,0.0021534860996606526
imperfect,3,0.04025482128913968
chairs,3,0.006709136881523281
tables,3,0.0032959421677368843
timelines,3,0.018222603127450516
remaining,3,0.00366187329632772
chemistry,3,0.004076731793844712
enjoyment,3,0.01012233159530968
vacant,3,0.007968845495649026
forming,3,0.002672493691847707
accomplishment,3,0.006709136881523281
possess,3,0.005122091718558203
involving,3,0.0026400743675952703
phases,3,0.002672493691847707
phase,3,0.007692982776736241
lessons,3,0.0032959421677368843
cis,3,0.01593769099129805
involves,3,0.0038464913883681207
victims,3,0.006709136881523281
delayed,3,0.007968845495649026
studied,3,0.004076731793844712
majority,3,0.0021534860996606526
filled,3,0.005815359395988373
closely,3,0.004306972199321305
provided,3,0.0049517494258329315
ratio,3,0.015385965553472483
loaded,3,0.04048932638123872
daytime,3,0.01012233159530968
strict,3,0.005815359395988373
distance,3,0.015385965553472483
severely,3,0.006709136881523281
gap,3,0.0032959421677368843
theory,3,0.004076731793844712
objective,3,0.0024453585577106913
aas,3,0.01012233159530968
realization,3,0.00732374659265544
objects,3,0.005815359395988373
covering,3,0.004306972199321305
socially,3,0.009616228470920302
fixing,3,0.01012233159530968
vulnerable,3,0.013362468459238535
families,3,0.0068355880190872215
displayed,3,0.006709136881523281
directed,3,0.0021534860996606526
sided,3,0.01012233159530968
grows,3,0.006709136881523281
entitled,3,0.00366187329632772
individually,3,0.004076731793844712
possibility,3,0.0019232456941840604
possibilities,3,0.0021534860996606526
presented,3,0.005344987383695414
offered,3,0.010253382028630832
filling,3,0.005122091718558203
depending,3,0.0015083871966670675
particularly,3,0.007795829941943013
cases,3,0.0013200371837976351
guiding,3,0.005122091718558203
listed,3,0.00366187329632772
aimed,3,0.00464475956040821
priorities,3,0.0008151195192368971
dictate,3,0.01012233159530968
shadow,3,0.006709136881523281
guaranteed,3,0.006591884335473769
employed,3,0.013362468459238535
stated,3,0.010689974767390828
among,3,0.0014622221016807203
issued,3,0.008905816856692648
steady,3,0.013666952345587886
bears,3,0.006709136881523281
bachelor,3,0.0029686056188975496
higher,3,0.0
formed,3,0.005937211237795099
introduced,3,0.0058468724564572595
elimination,3,0.005122091718558203
located,3,0.013183768670947537
situated,3,0.007968845495649026
chosen,3,0.00366187329632772
caused,3,0.006591884335473769
arrangement,3,0.023261437583953493
acts,3,0.04275989906956331
trained,3,0.0038464913883681207
fields,3,0.022440632124559802
rational,3,0.0029686056188975496
related,3,0.0014920714952479375
preparing,3,0.0015083871966670675
consequence,3,0.010244183437116406
returning,3,0.005815359395988373
deprived,3,0.013418273763046561
legitimate,3,0.007968845495649026
needing,3,0.10359499144343733
designed,3,0.0013200371837976351
patriotic,3,0.0318753819825961
compared,3,0.021117420753338945
significantly,3,0.005769737082552182
entrance,3,0.006591884335473769
resulted,3,0.008153463587689425
partially,3,0.004076731793844712
include,3,0.0002486785825413229
attended,3,0.0032959421677368843
dealing,3,0.0029686056188975496
transferred,3,0.002672493691847707
connection,3,0.0021534860996606526
improved,3,0.002284912136152463
describing,3,0.005122091718558203
suspended,3,0.026836547526093123
whereas,3,0.015366275155674609
temporarily,3,0.01593769099129805
transferring,3,0.00366187329632772
achieved,3,0.000519007592187054
supported,3,0.0008151195192368971
heated,3,0.02024466319061936
carried,3,0.004872393713714383
prevail,3,0.006709136881523281
elderly,3,0.006709136881523281
mutual,3,0.007206494046605927
demanding,3,0.008153463587689425
abilities,3,0.0034273682042286944
understanding,3,0.0017088970047718054
significant,3,0.0026541483202332634
destruction,3,0.007968845495649026
kindergarten,3,0.02012741064456984
meanwhile,3,0.005122091718558203
contrary,3,0.005815359395988373
rhythm,3,0.007968845495649026
accomplished,3,0.005122091718558203
gradually,3,0.004804329364403951
revising,3,0.006709136881523281
equipped,3,0.005344987383695414
ignored,3,0.01012233159530968
verified,3,0.004076731793844712
incomplete,3,0.026836547526093123
increased,3,0.013857031827027251
amounts,3,0.00366187329632772
pupils,3,0.019800557756964526
thee,3,0.01012233159530968
manner,3,0.0013200371837976351
obvious,3,0.005122091718558203
practically,3,0.005815359395988373
proceed,3,0.0029686056188975496
boarding,3,0.04696395817066296
predicted,3,0.007968845495649026
subjects,3,0.019800557756964526
creates,3,0.0024021646822019755
operation,3,0.004152060737496432
identified,3,0.0017088970047718054
worn,3,0.01012233159530968
elementary,3,0.030732550311349218
strictly,3,0.005815359395988373
distant,3,0.007968845495649026
revised,3,0.0019232456941840604
instruments,3,0.0021534860996606526
offs,3,0.006709136881523281
concern,3,0.002672493691847707
mandatory,3,0.004804329364403951
volume,3,0.00732374659265544
resolved,3,0.006709136881523281
addressed,3,0.004804329364403951
becomes,3,0.011874422475590198
folds,3,0.01012233159530968
eight,3,0.005122091718558203
outdated,3,0.00366187329632772
setting,3,0.004525161590001202
lack,3,0.027342352076348886
