word,tfidf
short,0.0026400743675952703
less,0.0026400743675952703
links,0.0026400743675952703
due,0.0026400743675952703
fund,0.0026400743675952703
agency,0.0026400743675952703
country,0.0026400743675952703
practice,0.0025950379609352694
includes,0.0024453585577106913
objective,0.0024453585577106913
values,0.0024453585577106913
positions,0.0024021646822019755
performing,0.0024021646822019755
team,0.0024021646822019755
partner,0.0024021646822019755
leaving,0.0024021646822019755
come,0.0024021646822019755
mental,0.0024021646822019755
registered,0.0024021646822019755
limited,0.0024021646822019755
proper,0.0024021646822019755
generation,0.0024021646822019755
decade,0.0024021646822019755
creates,0.0024021646822019755
aspect,0.0024021646822019755
ten,0.0024021646822019755
states,0.0024021646822019755
separate,0.0024021646822019755
cannot,0.0024021646822019755
difficult,0.0024021646822019755
within,0.002315184994327807
performance,0.0022854228119228914
structural,0.002284912136152463
importance,0.002284912136152463
practical,0.002284912136152463
improved,0.002284912136152463
annual,0.002284912136152463
graduates,0.002284912136152463
increase,0.002238107242871906
sector,0.002238107242871906
majority,0.0021534860996606526
evaluations,0.0021534860996606526
beginning,0.0021534860996606526
tools,0.0021534860996606526
possibilities,0.0021534860996606526
keeping,0.0021534860996606526
testing,0.0021534860996606526
situations,0.0021534860996606526
reasons,0.0021534860996606526
newly,0.0021534860996606526
degrees,0.0021534860996606526
instruments,0.0021534860996606526
functional,0.0021534860996606526
focusing,0.0021534860996606526
discussion,0.0021534860996606526
directed,0.0021534860996606526
called,0.0021534860996606526
guarantee,0.0021534860996606526
democratic,0.0021534860996606526
connection,0.0021534860996606526
priority,0.002076030368748216
cultural,0.002076030368748216
adequate,0.002076030368748216
foreign,0.002076030368748216
part,0.0020714813107143536
cooperation,0.0019906112401749474
growth,0.0019906112401749474
network,0.0019906112401749474
economy,0.0019894286603305833
group,0.0019894286603305833
required,0.0019894286603305833
standards,0.0019894286603305833
following,0.0019894286603305833
recent,0.0019489574854857532
personal,0.0019489574854857532
profession,0.0019489574854857532
already,0.0019489574854857532
carrying,0.0019232456941840604
units,0.0019232456941840604
ongoing,0.0019232456941840604
numbers,0.0019232456941840604
database,0.0019232456941840604
final,0.0019232456941840604
direction,0.0019232456941840604
revised,0.0019232456941840604
considered,0.0019232456941840604
actual,0.0019232456941840604
requirement,0.0019232456941840604
possibility,0.0019232456941840604
ministries,0.0019232456941840604
independence,0.0019232456941840604
community,0.0017407500777892604
prior,0.0017088970047718054
past,0.0017088970047718054
like,0.0017088970047718054
environments,0.0017088970047718054
mechanism,0.0017088970047718054
transport,0.0017088970047718054
source,0.0017088970047718054
regions,0.0017088970047718054
understanding,0.0017088970047718054
job,0.0017088970047718054
office,0.0017088970047718054
grants,0.0017088970047718054
member,0.0017088970047718054
investments,0.0017088970047718054
reliable,0.0017088970047718054
considerable,0.0017088970047718054
identified,0.0017088970047718054
continuous,0.0016302390384737942
without,0.0016302390384737942
language,0.0016302390384737942
planned,0.0016302390384737942
status,0.0016302390384737942
long,0.0016302390384737942
making,0.0015840739434874469
market,0.0015840739434874469
best,0.0015570227765611619
council,0.0015570227765611619
measures,0.0015236152079485942
integrated,0.0015236152079485942
authorities,0.0015083871966670675
influence,0.0015083871966670675
workforce,0.0015083871966670675
credit,0.0015083871966670675
preparing,0.0015083871966670675
upon,0.0015083871966670675
fact,0.0015083871966670675
depending,0.0015083871966670675
cover,0.0015083871966670675
targeted,0.0015083871966670675
high,0.0014920714952479375
related,0.0014920714952479375
among,0.0014622221016807203
result,0.0013270741601166317
qualifications,0.0013270741601166317
specific,0.0013270741601166317
reform,0.0013270741601166317
given,0.0013270741601166317
progress,0.0013270741601166317
methods,0.0013270741601166317
members,0.0013270741601166317
internal,0.0013270741601166317
potential,0.0013270741601166317
cases,0.0013200371837976351
applied,0.0013200371837976351
motivation,0.0013200371837976351
st,0.0013200371837976351
informed,0.0013200371837976351
directly,0.0013200371837976351
critical,0.0013200371837976351
representatives,0.0013200371837976351
relation,0.0013200371837976351
practices,0.0013200371837976351
manner,0.0013200371837976351
interest,0.0013200371837976351
designed,0.0013200371837976351
action,0.0012433929127066146
current,0.0012433929127066146
need,0.0012433929127066146
implementing,0.0011427114059614457
people,0.0011427114059614457
means,0.0011427114059614457
european,0.0011427114059614457
life,0.0011427114059614457
building,0.0011427114059614457
included,0.0011427114059614457
published,0.0011424560680762315
makes,0.0011424560680762315
type,0.0011424560680762315
stage,0.0011424560680762315
requires,0.0011424560680762315
small,0.0011424560680762315
independent,0.0011424560680762315
direct,0.0011424560680762315
points,0.0011424560680762315
experts,0.0011424560680762315
equal,0.0011424560680762315
existing,0.00109666657626054
learning,0.00109666657626054
order,0.00109666657626054
resources,0.00109666657626054
important,0.001038015184374108
communication,0.001038015184374108
way,0.001038015184374108
strategic,0.001038015184374108
change,0.001038015184374108
access,0.0009947143301652916
changes,0.0009947143301652916
set,0.0009947143301652916
time,0.0009947143301652916
developed,0.0009748147344538135
general,0.0009748147344538135
groups,0.0009748147344538135
could,0.0009744787427428766
rate,0.0009744787427428766
inclusion,0.0009744787427428766
formal,0.0009744787427428766
demands,0.0009744787427428766
sufficient,0.0009744787427428766
procedures,0.0009744787427428766
clear,0.0009744787427428766
aspects,0.0009744787427428766
supported,0.0008151195192368971
world,0.0008151195192368971
receive,0.0008151195192368971
contribution,0.0008151195192368971
target,0.0008151195192368971
priorities,0.0008151195192368971
provides,0.0008151195192368971
outcomes,0.0008151195192368971
impact,0.0008151195192368971
clearly,0.0008151195192368971
business,0.0008151195192368971
issues,0.0007618076039742971
made,0.0007618076039742971
supporting,0.0007618076039742971
universities,0.0007618076039742971
many,0.0007618076039742971
area,0.0007618076039742971
established,0.0007460357476239687
focus,0.0007460357476239687
study,0.0007460357476239687
recommendations,0.0006635370800583158
promote,0.0006635370800583158
overall,0.0006635370800583158
open,0.0006635370800583158
changing,0.0006635370800583158
whole,0.0006635370800583158
union,0.0006635370800583158
case,0.0006635370800583158
human,0.0006635370800583158
culture,0.0006635370800583158
activity,0.0006635370800583158
achieving,0.0006635370800583158
achievement,0.0006635370800583158
defined,0.0006635370800583158
period,0.0006092592090336333
policy,0.0006092592090336333
regional,0.0006092592090336333
using,0.000519007592187054
results,0.000519007592187054
creation,0.000519007592187054
achieved,0.000519007592187054
employment,0.000519007592187054
planning,0.000519007592187054
implement,0.000519007592187054
effective,0.000519007592187054
together,0.00038090380198714855
working,0.00038090380198714855
service,0.00038090380198714855
particular,0.00038090380198714855
capacity,0.00038090380198714855
meet,0.00038090380198714855
infrastructure,0.00038090380198714855
developing,0.00038090380198714855
active,0.00038090380198714855
public,0.00036555552542018007
term,0.00036555552542018007
include,0.0002486785825413229
policies,0.0002486785825413229
project,0.0002486785825413229
role,0.0002486785825413229
used,0.0002486785825413229
available,0.00024370368361345337
research,0.00024370368361345337
strategy,0.00012185184180672668
